,no_depth_limit,depth,depth_8,depth_18
0,0.659828543663,0.672092676163,0.686816036701,0.663436591625
1,0.630192637444,0.654226720333,0.681410491467,0.637914419174
2,0.603581130505,0.637305796146,0.676245331764,0.614139258862
3,0.579241216183,0.622536480427,0.671037495136,0.592478871346
4,0.556991159916,0.606955945492,0.667316257954,0.573480188847
5,0.536522567272,0.593940675259,0.662954032421,0.555088758469
6,0.517568767071,0.581011176109,0.659148752689,0.537336051464
7,0.49999126792,0.569003820419,0.656382262707,0.520829260349
8,0.483017474413,0.558106064796,0.653275370598,0.506461441517
9,0.467522531748,0.548926889896,0.650561451912,0.492087841034
10,0.452715784311,0.539170145988,0.648327469826,0.479752629995
11,0.438752532005,0.530102849007,0.645289242268,0.468707382679
12,0.425552457571,0.522696316242,0.642820179462,0.456609100103
13,0.412956684828,0.514910697937,0.640531480312,0.446672677994
14,0.401041954756,0.508349180222,0.638930141926,0.435783714056
15,0.389671087265,0.502047657967,0.636742413044,0.427248477936
16,0.378956705332,0.494984000921,0.635265529156,0.417537391186
17,0.368562459946,0.489814013243,0.633678019047,0.409847021103
18,0.358714431524,0.484136998653,0.631762683392,0.401025027037
19,0.349144458771,0.47984457016,0.630365908146,0.392927497625
20,0.340034842491,0.475452810526,0.62874943018,0.386314868927
21,0.331138193607,0.470152556896,0.626326858997,0.380248397589
22,0.322606235743,0.46658217907,0.624876201153,0.373089045286
23,0.314445674419,0.461386680603,0.623639464378,0.366357535124
24,0.306513607502,0.457009255886,0.62267178297,0.361541926861
25,0.298849612474,0.453910440207,0.621743023396,0.35692307353
26,0.291475206614,0.450016885996,0.620980679989,0.352317750454
27,0.284349858761,0.447394967079,0.619675695896,0.348544627428
28,0.277492254972,0.444759845734,0.618824243546,0.344864606857
29,0.270834594965,0.442307978868,0.617325544357,0.341361016035
30,0.264445066452,0.439303547144,0.616738140583,0.338793933392
31,0.258097320795,0.437117010355,0.615777730942,0.33560192585
32,0.252011328936,0.434767454863,0.615243554115,0.331922888756
33,0.246129184961,0.432656019926,0.614833116531,0.32925850153
34,0.240331709385,0.431200414896,0.614021956921,0.32613068819
35,0.234715983272,0.429367750883,0.613507926464,0.324414163828
36,0.229286521673,0.426738321781,0.612680315971,0.321997821331
37,0.224093079567,0.425770461559,0.61174929142,0.31961452961
38,0.219010740519,0.423464685678,0.61146903038,0.317909151316
39,0.214016348124,0.421196192503,0.610696852207,0.316986858845
40,0.20921137929,0.420439362526,0.609456658363,0.316195368767
41,0.204523026943,0.419358044863,0.608981132507,0.315111637115
42,0.199988231063,0.417648285627,0.607857346535,0.314330518246
43,0.19559147954,0.417233198881,0.606759011745,0.313442021608
44,0.191263705492,0.416697800159,0.605931639671,0.311719030142
45,0.187091648579,0.415547996759,0.60534209013,0.311027735472
46,0.182995915413,0.41473403573,0.604809522629,0.310171306133
47,0.179040133953,0.414029687643,0.604336798191,0.308168828487
48,0.175149962306,0.412497103214,0.603947341442,0.307456046343
49,0.171448528767,0.410379141569,0.603582561016,0.307035654783
50,0.167749807239,0.408427625895,0.60327899456,0.306584715843
51,0.164177447557,0.406531870365,0.602087914944,0.306147158146
52,0.160684883595,0.406087040901,0.601433932781,0.3041895926
53,0.157287597656,0.405205458403,0.600809335709,0.303122162819
54,0.153928488493,0.404344797134,0.600357115269,0.302011191845
55,0.150713533163,0.403796732426,0.599251449108,0.300942718983
56,0.147538751364,0.402543485165,0.598906457424,0.300105422735
57,0.144504591823,0.402200311422,0.598476886749,0.299002677202
58,0.141506791115,0.401530534029,0.598086416721,0.297527760267
59,0.138584420085,0.400386989117,0.597846329212,0.296170055866
60,0.135728955269,0.398640632629,0.597289800644,0.295394301414
61,0.132954999804,0.395900726318,0.596976935863,0.29349526763
62,0.130249843001,0.395273029804,0.596110165119,0.290159016848
63,0.127608656883,0.393399327993,0.595878005028,0.287699013948
64,0.125014737248,0.392974346876,0.595413863659,0.285892516375
65,0.122557297349,0.392374932766,0.595002830029,0.28492769599
66,0.120115190744,0.391667425632,0.594660818577,0.282764971256
67,0.117722466588,0.391158849001,0.594126582146,0.28236079216
68,0.115390665829,0.390890270472,0.59380865097,0.281977415085
69,0.113083384931,0.389898866415,0.593452990055,0.281475484371
70,0.11085382849,0.388889670372,0.592926800251,0.280855923891
71,0.108667761087,0.388439387083,0.59273570776,0.279894292355
72,0.106533460319,0.388021230698,0.592014610767,0.278372049332
73,0.104454472661,0.386949002743,0.591109633446,0.277602493763
74,0.102431677282,0.386415958405,0.590561032295,0.276817709208
75,0.100454002619,0.386007726192,0.590233325958,0.275623321533
76,0.0985142961144,0.384327918291,0.589857757092,0.274508208036
77,0.0966195762157,0.383892655373,0.589585244656,0.274095952511
78,0.0947867780924,0.383370280266,0.589249968529,0.272803515196
79,0.0929806828499,0.382236748934,0.588496088982,0.272296905518
80,0.0912453457713,0.380116224289,0.588214755058,0.27010807395
81,0.0895286947489,0.37975987792,0.587971448898,0.267094969749
82,0.0878330767155,0.378921508789,0.587783396244,0.266057610512
83,0.0861889198422,0.378469884396,0.587484300137,0.264508724213
84,0.0845762863755,0.377970904112,0.587212502956,0.263547301292
85,0.0830083265901,0.377026706934,0.586796760559,0.263112217188
86,0.0814726501703,0.37575212121,0.58623790741,0.262190967798
87,0.0799763575196,0.374570727348,0.585635125637,0.261523872614
88,0.0785130858421,0.372547537088,0.585212886333,0.260611504316
89,0.0770772993565,0.371240764856,0.585059642792,0.2601390481
90,0.075669452548,0.370607107878,0.584884524345,0.259242802858
91,0.0742849558592,0.370047658682,0.583981692791,0.258517116308
92,0.0729558095336,0.369196385145,0.583628296852,0.257245004177
93,0.0716480910778,0.368547171354,0.583341062069,0.255929201841
94,0.0703809410334,0.367551028728,0.582956731319,0.255242586136
95,0.0691283792257,0.366517424583,0.582832694054,0.254425555468
96,0.0679104030132,0.365693897009,0.58259254694,0.253874152899
97,0.0667180791497,0.36460056901,0.582236766815,0.253360569477
98,0.0655512660742,0.363908469677,0.581666171551,0.252561867237
99,0.0644034817815,0.363606214523,0.581416189671,0.251799494028
