,XGB_CPU,XGB_GPU,LGBM
f7,0.106364047987,0.107483402792,0.0634605721241
f11,0.0787998800369,0.0805625161876,0.0519118509551
f0,0.0589602368903,0.0595258818965,0.0570312552197
f4,0.0571002173857,0.0573151054173,0.0487448986282
f20,0.0484952722189,0.0479145408833,0.0489676953684
f1,0.0368090852563,0.0393207798354,0.0336760999525
f23,0.0361833530167,0.0366616348885,0.0499614460339
f27,0.0343625763279,0.032796698645,0.0434314826872
f8,0.0343023732172,0.0335492173636,0.0343638049955
f2,0.033542072251,0.0334783261941,0.0336178412602
f12,0.0305335308826,0.0311102133182,0.0267657170527
f18,0.0303246546483,0.0290184495131,0.0356227496195
f21,0.0294789191974,0.0290757599423,0.0373435722797
f3,0.0294280395509,0.0296483481618,0.0353916691361
f14,0.0290657505869,0.0287896588748,0.0307978622864
f9,0.0282300453204,0.028347105613,0.0331730152527
f24,0.0275666676968,0.0267167790249,0.0333890493886
f22,0.0273205317541,0.0282293279451,0.0304028559384
f26,0.0271886824061,0.027257552698,0.0366951760453
f25,0.0264606009083,0.025645872336,0.030812107748
f16,0.0262499633542,0.0267673627884,0.0338692629527
f5,0.0258566916254,0.0263282168353,0.0306839060475
f17,0.0247318705659,0.0243200404824,0.0285387690014
f13,0.0246220453565,0.024860237801,0.0206981907902
f19,0.0235884353263,0.0227892290923,0.0248255918098
f10,0.0226944166572,0.0218688719676,0.0234822816402
f15,0.0225572212401,0.0217537853278,0.023474315763
f6,0.0191828183353,0.0188650841744,0.0188669600231
