,XGB,XGB_GPU,LGB
0,4183,3656,3954
1,3658,3633,3640
2,4019,3741,3686
3,4023,3807,3688
4,4078,3636,3627
5,4005,4085,3873
6,4048,3849,4080
7,4210,3967,3988
8,4171,4119,4162
9,4366,4159,4385
10,4502,4219,4510
11,4374,4117,4248
12,4319,4296,4414
13,4211,4262,4165
14,4336,4141,4320
15,4437,4290,4457
16,4524,4515,4523
17,4613,4402,4636
18,4517,4276,4601
19,4545,4467,4761
20,4356,4399,4857
21,4237,4199,4622
22,3935,4217,4766
23,4140,4060,4355
24,3996,3894,4393
25,3867,3709,4294
26,3822,3557,4666
27,3859,3854,4265
28,3730,3799,4272
29,4065,3596,4106
30,3771,3581,4315
31,3509,3549,3689
32,3383,3371,3541
33,3638,3417,3778
34,3600,3235,3667
35,3673,3182,3403
36,3034,3211,3785
37,2838,2975,3332
38,2848,2825,3472
39,2981,2705,3481
40,2840,2531,3258
41,2751,2566,2968
42,2577,2285,3304
43,2043,2603,2821
44,2553,2535,2951
45,2209,2184,2939
46,2004,1740,2322
47,2113,2023,2236
48,1263,1693,2000
49,1670,1288,2239
50,2120,1441,2248
51,1376,1469,1958
52,1386,1172,1921
53,1193,1857,2211
54,1202,1701,1877
55,918,870,2381
56,1293,1203,1246
57,1441,1008,2195
58,1023,1215,1150
59,748,988,1316
60,1155,960,1318
61,1482,972,1513
62,717,996,1710
63,716,1225,2706
64,1099,654,1651
65,678,713,925
66,1245,678,1052
67,286,669,1004
68,548,464,1007
69,304,516,827
70,515,379,800
71,832,873,952
72,669,380,1141
73,693,997,769
74,257,220,1137
75,454,230,881
76,314,158,1063
77,802,1098,873
78,214,922,1266
79,117,284,907
80,724,126,1574
81,969,837,1821
82,142,350,2286
83,2624,133,2240
84,790,594,1100
85,343,168,875
86,562,1120,1078
87,386,211,2050
88,1255,595,881
89,489,100,2115
90,173,312,2445
91,778,208,2114
92,145,483,1676
93,90,163,913
94,684,172,2572
95,139,373,875
96,70,828,1022
97,116,128,1820
98,196,544,1037
99,874,585,1033
