,EQBIN_dw,EQBIN_lg,LGB
0,4096,4096,4096
1,4096,4096,4096
2,4096,4096,4096
3,4096,4096,4096
4,4096,4096,4096
5,4096,4096,4096
6,4096,4096,4096
7,4096,4096,4096
8,4096,4096,4096
9,4096,4096,4096
10,4096,4096,4096
11,4096,4096,4096
12,4096,4096,4096
13,4096,4096,4096
14,4096,4096,4096
15,4096,4096,4096
16,4096,4096,4096
17,4096,4096,4096
18,4096,4096,4096
19,4096,4096,4096
20,4096,4096,4096
21,4096,4096,4096
22,4096,4096,4096
23,4096,4096,4096
24,4096,4096,4096
25,4096,4096,4096
26,4096,3313,3927
27,4096,4096,4096
28,3918,4096,4096
29,3473,4096,4096
30,4096,2882,3606
31,3882,3133,4096
32,3059,3981,3354
33,4096,4096,4096
34,3068,4096,3344
35,3321,3350,2922
36,3278,3757,4096
37,3311,4000,2622
38,2329,2694,3808
39,3285,3093,2767
40,2727,3384,2801
41,3177,2776,4096
42,3089,3522,3048
43,3160,2293,3579
44,2834,3234,2590
45,4096,3425,2298
46,3916,2120,2464
47,2116,3823,3902
48,2908,2009,3185
49,2378,2894,2791
50,3341,3544,2143
51,2817,2904,2805
52,1790,3407,1922
53,2983,1670,2440
54,2105,2045,1816
55,2925,3122,3345
56,2099,2656,1658
57,3335,3033,3663
58,2850,2703,1778
59,2072,3147,2819
60,3504,2601,2608
61,1906,2662,2398
62,2678,3176,2607
63,3359,1607,2506
64,3290,2544,2081
65,3016,2386,2030
66,2539,2961,1785
67,2064,1714,2927
68,3215,2642,2698
69,2805,2681,2170
70,1885,1666,2084
71,1660,1797,2629
72,2019,991,2567
73,2535,1626,1679
74,2110,1476,2448
75,1597,2380,2577
76,2068,2627,2105
77,2799,2693,1374
78,1321,1977,1778
79,2386,1512,2318
80,1773,1473,1779
81,1378,2216,1549
82,2248,1356,2732
83,1665,1667,1214
84,1955,2013,1345
85,1444,1804,1849
86,1517,1826,1885
87,2323,995,2300
88,1815,1561,1973
89,2335,1276,1907
90,1626,2165,2031
91,1705,1315,1682
92,1404,2032,1644
93,2094,1666,1058
94,1813,1294,1696
95,1899,1745,1900
96,1999,1350,1093
97,1997,1784,1790
98,1115,2016,1373
99,2209,1223,1230
