,EQBIN_dw,EQBIN_lg,LGB
0,256,256,256
1,256,256,256
2,256,256,256
3,256,256,256
4,256,256,256
5,256,256,256
6,256,256,256
7,256,256,256
8,256,256,256
9,256,256,256
10,256,256,256
11,256,256,256
12,256,256,256
13,256,256,256
14,256,256,256
15,256,256,256
16,256,256,256
17,256,256,256
18,256,256,256
19,256,256,256
20,256,256,256
21,256,256,256
22,256,256,256
23,256,256,256
24,256,256,256
25,256,256,256
26,256,256,256
27,256,256,256
28,256,256,256
29,256,256,256
30,256,256,256
31,256,256,256
32,256,256,256
33,256,256,256
34,256,256,256
35,256,256,256
36,256,256,256
37,256,256,256
38,256,256,256
39,256,256,256
40,256,256,256
41,256,256,256
42,256,256,256
43,256,256,256
44,256,256,256
45,256,256,256
46,256,256,256
47,256,256,256
48,256,256,256
49,256,256,256
50,256,256,256
51,256,256,256
52,256,256,256
53,256,256,256
54,256,256,256
55,256,256,256
56,256,256,256
57,256,256,256
58,256,256,256
59,256,256,256
60,256,256,256
61,256,256,256
62,256,256,256
63,256,256,256
64,256,256,256
65,256,256,256
66,256,256,256
67,256,256,250
68,256,252,252
69,256,256,252
70,256,252,239
71,256,243,241
72,256,234,235
73,256,234,234
74,256,221,220
75,256,219,228
76,256,214,218
77,256,218,215
78,256,215,208
79,256,202,205
80,243,195,206
81,253,199,196
82,246,195,198
83,242,191,192
84,236,193,193
85,236,188,190
86,226,181,179
87,220,185,178
88,217,171,178
89,218,181,169
90,205,165,171
91,204,168,162
92,204,172,167
93,196,165,166
94,196,157,159
95,191,161,154
96,186,157,160
97,185,160,154
98,180,149,147
99,177,151,153
