,XGB,XGB_GPU,LGB
0,64,64,64
1,64,64,64
2,64,64,64
3,64,64,64
4,64,64,64
5,64,64,64
6,64,64,64
7,64,64,64
8,64,64,64
9,64,64,64
10,64,64,64
11,64,64,64
12,64,64,64
13,64,64,64
14,64,64,64
15,64,64,64
16,64,64,64
17,64,64,64
18,64,64,64
19,64,64,64
20,64,64,63
21,64,64,64
22,63,63,63
23,64,64,64
24,64,64,64
25,64,64,64
26,63,64,64
27,64,64,64
28,64,64,64
29,64,64,63
30,64,64,64
31,62,64,64
32,64,61,64
33,63,64,64
34,64,64,64
35,63,64,64
36,63,64,64
37,63,63,64
38,64,63,62
39,64,64,64
40,64,63,64
41,64,64,59
42,64,64,64
43,59,64,61
44,64,63,62
45,62,64,62
46,64,64,64
47,58,64,64
48,64,63,64
49,61,61,64
50,64,63,64
51,63,64,64
52,61,64,62
53,60,64,64
54,60,64,61
55,64,64,64
56,63,63,61
57,64,64,61
58,64,64,64
59,64,63,59
60,58,64,64
61,64,59,63
62,58,64,64
63,63,63,58
64,59,62,64
65,64,62,64
66,60,64,64
67,64,64,59
68,64,62,64
69,60,64,63
70,58,63,61
71,63,59,60
72,59,60,60
73,64,64,62
74,64,58,63
75,64,64,64
76,58,64,64
77,63,63,63
78,61,57,63
79,64,63,64
80,64,64,64
81,58,59,61
82,56,63,64
83,63,64,64
84,56,59,63
85,64,60,62
86,64,57,64
87,64,64,64
88,62,64,61
89,64,64,61
90,64,61,63
91,64,64,62
92,64,64,64
93,63,64,64
94,64,64,63
95,64,63,64
96,64,57,61
97,56,63,64
98,64,64,64
99,64,64,64
