,XGB,LGB
f5,0.0535579390652,0.0462276638106
f26,0.0488778051418,0.0638582810359
f19,0.0488481620007,0.0693167574905
f9,0.048075055507,0.0520201220334
f11,0.0475214496494,0.0540422921184
f13,0.0455575671381,0.0583956594687
f22,0.0454995694675,0.0556687404557
f8,0.0453714731314,0.0598738726468
f12,0.0447323796762,0.0510658553124
f7,0.0435769381481,0.0403323981145
f17,0.0429054216811,0.0429551073627
f21,0.042419930131,0.0386201835913
f14,0.0423807544161,0.0401395209235
f2,0.04181394956,0.0433396649074
f20,0.04042957812,0.0352805450143
f1,0.0400798032707,0.0363446695308
f0,0.0400506564037,0.0339510518472
f23,0.0381549537587,0.0366882463281
f25,0.0373734633106,0.0294063443054
f4,0.0346913859042,0.0282908651847
f27,0.0162067440371,0.0103879238571
f3,0.0161162263235,0.0108648568899
f16,0.0160680834291,0.0103740217774
f18,0.0160320831542,0.0105049682741
f24,0.0160036018858,0.0106928932558
f6,0.0159955413504,0.0105786683447
f10,0.0158876549194,0.0104729144096
f15,0.015771829419,0.0103059117092
