,XGB,XGB_GPU,LGB
0,5531,5364,5554
1,5439,5425,5512
2,5288,5285,5526
3,5598,5519,5700
4,5717,5686,5242
5,5094,5120,5889
6,5777,5785,5348
7,5580,5526,5934
8,5790,5737,5338
9,5225,5045,5730
10,5747,5565,4948
11,4949,4970,5453
12,5714,5355,5375
13,5265,5111,5398
14,5193,5315,5123
15,4588,4886,5020
16,5039,4929,4655
17,4906,4364,4572
18,4893,4702,5119
19,4633,4701,5055
20,4303,4665,4316
21,4318,4298,4355
22,4124,3945,4606
23,3915,4355,4090
24,3828,3630,4180
25,3794,4232,3947
26,3917,3658,3813
27,4015,4244,3914
28,3670,3784,4362
29,3583,3544,3900
30,3909,2983,3495
31,2968,3630,2845
32,2880,2655,3824
33,3733,4275,2444
34,3023,2640,2813
35,2513,2239,2171
36,2135,2219,3798
37,2672,1924,2023
38,1976,2108,2368
39,2161,2403,2371
40,2240,1692,3116
41,2890,1926,1753
42,3244,1657,1831
43,1595,2226,2366
44,1616,2675,3838
45,1811,1681,1674
46,2698,1947,3526
47,1834,1817,2675
48,2395,1379,2211
49,2130,1337,1981
50,1657,1987,3444
51,1494,2683,1786
52,1956,2687,1418
53,2191,1533,2845
54,2266,1604,1286
55,1747,1451,2283
56,2605,2475,1371
57,1777,1173,2306
58,1811,2658,1751
59,1864,3463,1401
60,1265,988,1359
61,1944,2026,1595
62,1319,2350,2595
63,2935,1061,2232
64,810,3288,1458
65,2626,2145,860
66,1542,1144,1655
67,2648,813,2269
68,2533,1585,2433
69,1525,2799,2035
70,3033,3168,2515
71,2651,1613,917
72,836,3491,1040
73,2266,942,3314
74,1148,2804,1554
75,2110,1071,3064
76,869,1948,841
77,1788,992,2193
78,1576,1133,1087
79,1298,1627,2932
80,832,1707,2103
81,825,842,2871
82,1575,2019,1204
83,1401,978,1226
84,1596,2219,827
85,779,804,2699
86,606,844,1679
87,721,1125,1499
88,1151,792,1387
89,1534,1607,971
90,979,3494,1369
91,1406,873,1126
92,2737,1928,1565
93,998,1013,2521
94,1665,1521,622
95,667,1664,1070
96,1252,1315,1457
97,2242,1616,3062
98,1590,1963,1212
99,1994,954,1357
