,XGB,XGB_GPU,LGB
0,3353,3009,3107
1,3014,3015,3043
2,3273,3103,2911
3,3164,2932,2902
4,3142,2985,2987
5,3265,3100,3143
6,3336,3215,3285
7,3134,3136,3199
8,3185,3155,3139
9,3253,3224,3095
10,3169,3124,3202
11,3417,3143,3206
12,3371,3279,3292
13,3435,3152,3416
14,3339,3316,3452
15,3390,3326,3408
16,3341,3233,3388
17,3308,3302,3468
18,3347,3301,3486
19,3342,3447,3435
20,3466,3214,3512
21,3448,3206,3579
22,3495,3284,3471
23,3421,3380,3617
24,3614,3623,3621
25,3814,3414,3629
26,3589,3633,3542
27,3578,3490,3670
28,3611,3307,3764
29,3554,3707,3533
30,3671,3271,3684
31,3673,3412,3474
32,3460,3363,3466
33,3465,3271,3502
34,3234,3055,3405
35,3389,3226,3475
36,3195,2845,3463
37,3269,2953,3630
38,3168,2796,3235
39,3102,2793,3145
40,2993,2885,3337
41,2748,2699,3205
42,2629,2595,3161
43,2562,2199,2607
44,2733,2296,2914
45,2663,1958,3087
46,2286,1654,3240
47,2344,1720,2696
48,2546,2060,2554
49,1571,1596,2828
50,2076,1606,2444
51,1737,1522,2370
52,2034,1844,2625
53,1441,1451,2848
54,1775,1691,2348
55,1981,2285,1781
56,1587,1993,1890
57,1903,2071,2167
58,1786,695,1627
59,1875,1089,2449
60,1253,989,1642
61,1940,1586,2043
62,500,1561,2727
63,1842,984,3138
64,2149,2680,1402
65,1769,1397,1587
66,2532,880,1699
67,940,1947,2274
68,878,1221,2775
69,601,501,1442
70,1677,1363,2077
71,214,386,2726
72,237,256,2073
73,206,255,1229
74,451,271,1405
75,530,176,1015
76,582,316,501
77,260,181,641
78,149,2179,1335
79,594,330,1328
80,289,334,675
81,307,463,783
82,149,362,2242
83,312,536,2049
84,1535,376,1130
85,63,216,852
86,492,625,861
87,259,1920,2450
88,219,284,1000
89,147,540,1977
90,2836,583,2898
91,1038,180,1405
92,388,517,583
93,849,250,2393
94,86,995,2073
95,139,92,1088
96,280,146,1378
97,132,236,2315
98,185,533,270
99,117,1369,588
