,XGB_CPU,XGB_GPU,LGBM
0,12231,11963,12336
1,11935,11964,12361
2,11833,11778,11727
3,11581,11498,11627
4,11699,11656,12013
5,10640,10897,12008
6,11785,11557,10673
7,10432,10152,10473
8,10690,10972,10951
9,10526,10589,10649
10,10324,10406,10535
11,9756,10532,9772
12,9772,9464,10108
13,9616,9342,10263
14,8813,8915,8694
15,8572,9330,9663
16,8826,8580,8686
17,8038,8921,9004
18,8392,7528,8520
19,7974,9638,8315
20,8373,7649,9117
21,7780,7753,7798
22,7493,7950,8173
23,9096,6720,7671
24,6856,8269,7651
25,7427,6888,7932
26,8190,6851,6799
27,6804,6877,9457
28,8500,6223,5970
29,6061,8181,7133
30,8479,7616,8873
31,6616,5689,5390
32,5691,6980,8145
33,8923,4948,5955
34,4687,6504,6047
35,7606,6841,6675
36,7276,5754,5227
37,6075,4469,6016
38,4355,6511,4144
39,7245,3555,6378
40,6781,5502,5483
41,3609,3481,4500
42,4494,6577,6099
43,3085,4839,6639
44,4517,3492,2987
45,5446,4113,4447
46,5322,5948,5770
47,5985,3283,4982
48,2351,4842,3585
49,5329,4609,5936
