,XGB_CPU,XGB_GPU,LGBM
f25,0.162868488143,0.158766013365,0.201242416354
f27,0.0931307929647,0.0884302769369,0.106258579797
f26,0.0700214442228,0.0642292819135,0.0780351813712
f22,0.0570836724656,0.058127358371,0.0662454269727
f24,0.0570298776581,0.0670627323974,0.0741458783792
f5,0.05687402639,0.0570585766434,0.0721986157237
f8,0.0560532030466,0.0408197490786,0.00983527369077
f20,0.0392757719661,0.0281799040028,0.00469555608086
f21,0.037660442674,0.0321852157261,0.0473238030583
f0,0.0374250287054,0.0392199716505,0.051233199067
f12,0.0348378779904,0.0256491131912,0.0053101004685
f16,0.0326191808075,0.0232103534231,0.00406013494329
f3,0.0308390339984,0.105005332106,0.0362129674565
f9,0.0269412691476,0.0263379999021,0.0331677223805
f23,0.0221499990355,0.0192340684904,0.0239829187352
f13,0.0209169530785,0.0347491464356,0.0240007802692
f17,0.0191327694047,0.0173181021957,0.0207997476446
f1,0.018786097183,0.0160541928852,0.0195387358802
f6,0.0179251477598,0.0148319820485,0.0210446823643
f10,0.0159427950195,0.0126399587319,0.0170531150388
f14,0.0149577774514,0.0117483430093,0.0150434886877
f18,0.013996820591,0.0110560350505,0.0138202917044
f4,0.0106418723703,0.00821093877033,0.00914697322242
f2,0.010626565929,0.00797062672725,0.00913281547344
f11,0.0105939915105,0.00794263660774,0.0091315630219
f15,0.0105721702048,0.008003861175,0.00922201613437
f7,0.0105688889596,0.00802357785259,0.0090131858342
f19,0.0105280413228,0.00793465131272,0.00910483024582
