,XGB,XGB_GPU,LGB
0,243,241,241
1,250,239,242
2,240,247,239
3,246,242,245
4,242,244,242
5,247,236,249
6,248,241,249
7,244,245,249
8,246,246,252
9,252,246,249
10,251,250,251
11,251,254,252
12,253,252,252
13,254,248,254
14,255,251,252
15,253,252,254
16,256,250,253
17,249,253,251
18,251,253,253
19,253,243,249
20,250,251,249
21,252,252,251
22,251,248,243
23,252,251,250
24,248,245,253
25,243,244,244
26,250,239,248
27,236,242,235
28,248,244,249
29,227,223,237
30,242,247,232
31,229,235,249
32,248,223,240
33,233,223,233
34,234,233,238
35,240,228,237
36,233,244,244
37,247,219,248
38,244,235,222
39,238,237,230
40,229,230,226
41,233,240,234
42,233,219,221
43,236,225,218
44,217,211,202
45,234,219,232
46,207,213,212
47,223,217,230
48,225,201,218
49,225,222,229
50,207,197,244
51,172,223,224
52,216,167,191
53,201,234,233
54,215,146,197
55,245,221,186
56,252,214,205
57,142,134,183
58,244,129,236
59,150,119,223
60,101,102,167
61,172,152,182
62,140,148,246
63,126,119,243
64,152,154,177
65,160,103,173
66,240,206,208
67,253,178,165
68,200,177,165
69,150,242,136
70,137,133,170
71,81,94,143
72,77,155,207
73,54,76,172
74,55,71,217
75,59,155,191
76,209,118,196
77,244,70,206
78,241,108,248
79,142,138,233
80,88,108,214
81,111,191,186
82,196,117,201
83,113,136,255
84,183,83,176
85,162,145,167
86,104,184,188
87,209,110,158
88,132,64,192
89,95,93,157
90,83,144,180
91,74,139,186
92,160,136,176
93,181,193,171
94,64,184,146
95,107,237,235
96,65,184,175
97,127,210,218
98,183,119,133
99,51,55,137
