,XGB,XGB_GPU,LGB
0,127,123,127
1,126,120,124
2,127,123,125
3,126,124,127
4,127,124,127
5,128,120,125
6,127,120,126
7,128,121,128
8,128,121,128
9,128,121,128
10,128,121,128
11,128,121,126
12,127,121,126
13,128,118,128
14,128,121,128
15,128,118,126
16,126,121,128
17,128,124,128
18,128,127,128
19,125,121,128
20,127,127,126
21,128,123,127
22,127,124,128
23,127,121,127
24,127,128,128
25,126,121,127
26,128,127,128
27,127,126,124
28,127,125,128
29,126,121,126
30,126,124,128
31,127,127,127
32,127,126,126
33,127,127,128
34,128,124,123
35,124,121,126
36,126,127,125
37,125,128,127
38,124,119,127
39,127,127,128
40,121,111,126
41,124,127,128
42,119,107,123
43,128,112,124
44,118,105,128
45,114,127,122
46,109,92,128
47,123,109,127
48,113,123,118
49,120,124,124
50,121,123,123
51,118,113,127
52,117,123,126
53,105,118,124
54,105,122,115
55,121,84,107
56,124,116,125
57,106,126,122
58,124,96,126
59,88,118,122
60,124,119,110
61,81,102,122
62,123,122,122
63,125,123,125
64,114,111,99
65,97,120,118
66,115,92,120
67,127,124,123
68,123,123,99
69,104,102,128
70,127,127,128
71,125,122,102
72,116,118,112
73,126,113,113
74,112,123,107
75,109,125,101
76,128,127,122
77,122,115,108
78,123,124,127
79,127,111,112
80,123,123,126
81,127,71,110
82,92,81,114
83,123,78,124
84,92,71,115
85,128,128,123
86,83,83,113
87,110,95,120
88,87,123,127
89,128,78,93
90,105,92,124
91,91,102,125
92,126,126,125
93,123,61,102
94,120,125,119
95,125,124,114
96,117,112,112
97,81,114,100
98,127,79,128
99,83,128,115
