,XGB,XGB_GPU,LGB
0,1768,1757,1750
1,1767,1770,1782
2,1734,1713,1710
3,1741,1703,1750
4,1694,1730,1716
5,1743,1769,1757
6,1741,1716,1730
7,1692,1693,1700
8,1679,1655,1802
9,1694,1670,1742
10,1648,1632,1637
11,1572,1695,1658
12,1716,1674,1705
13,1571,1672,1594
14,1667,1559,1593
15,1554,1504,1637
16,1548,1581,1596
17,1601,1364,1323
18,1266,1564,1277
19,1317,1573,1301
20,1320,1261,1569
21,1498,1559,1433
22,1436,1333,1495
23,1282,1497,1229
24,1457,1351,1590
25,1232,1301,1268
26,1267,1474,1493
27,1389,1445,1268
28,1072,1229,1307
29,1361,1508,1173
30,1487,1216,1499
31,1103,1296,1335
32,1499,1252,933
33,1153,910,1213
34,826,998,805
35,1208,890,899
36,1117,739,960
37,696,817,960
38,890,1289,1068
39,1088,1410,988
40,969,1082,918
41,700,733,679
42,898,678,963
43,654,1200,731
44,1034,1053,812
45,1011,602,1125
46,822,735,801
47,958,1480,1179
48,792,910,770
49,535,921,632
50,915,472,705
51,806,865,743
52,692,437,725
53,594,1173,553
54,959,777,1262
55,608,1127,1160
56,534,622,772
57,760,1199,562
58,875,871,959
59,530,427,499
60,675,978,499
61,565,697,498
62,859,607,669
63,579,836,1165
64,464,920,490
65,680,724,732
66,797,555,1483
67,1009,447,443
68,445,447,857
69,702,346,1341
70,415,594,814
71,537,675,618
72,700,628,867
73,422,465,581
74,915,429,462
75,737,448,439
76,536,531,780
77,341,766,917
78,584,1056,445
79,772,682,442
80,487,608,792
81,593,674,610
82,817,391,1209
83,892,1334,557
84,1454,359,803
85,808,694,871
86,458,1107,715
87,662,740,391
88,273,428,521
89,650,516,574
90,480,288,826
91,777,434,466
92,271,1102,1125
93,583,494,343
94,1265,735,994
95,938,308,961
96,1729,1009,777
97,688,1443,1114
98,876,575,318
99,423,537,1408
