,XGB,XGB_GPU,LGB
f15,0.0611234892764,0.0628032521592,0.0508785758179
f4,0.0522288349228,0.0524079389576,0.0689033435607
f22,0.0520593498658,0.0518913843447,0.0672033370799
f25,0.0514066093344,0.0508064806529,0.0630432476614
f12,0.0493124169784,0.0492465864397,0.061337502752
f13,0.0478500439257,0.0471535781748,0.0601748063151
f27,0.0475299946619,0.0475308898565,0.057241908236
f19,0.0473775718697,0.047321524513,0.050233833743
f20,0.0473421200127,0.047372796738,0.0509680073659
f18,0.0471674077263,0.0478245175119,0.0441968966624
f8,0.0467433065644,0.0470051627988,0.0440203193607
f6,0.0460657210862,0.0455555533894,0.049607387455
f3,0.0452546869598,0.0456699596285,0.0442520656228
f9,0.0448470559231,0.0455549948039,0.0378211273769
f21,0.0429184763683,0.0432046258085,0.0425206825624
f14,0.0413061922748,0.0424710679565,0.0399982199421
f7,0.0409855190974,0.0404443839961,0.0356505396638
f10,0.0405986964037,0.0409813687083,0.0370056358542
f24,0.0403099699462,0.039415405789,0.0328257560579
f17,0.0364287199274,0.0356024138245,0.0284535973862
f23,0.00911808594403,0.0086462881716,0.00412459751455
f0,0.0089615089828,0.00900996563693,0.0043043903968
f2,0.00892169242562,0.00873017044259,0.00426653593734
f1,0.00884955379327,0.00865280514716,0.00414115556548
f26,0.00883848563593,0.00859810685282,0.00422776658955
f16,0.00881929012611,0.00864823708721,0.00426090165094
f11,0.00881778362914,0.00875297656231,0.00416840322351
f5,0.00881741633776,0.00869756404764,0.00416945864534
