,XGB_CPU,XGB_GPU,LGBM
f20,0.0483636107426,0.0488677719126,0.0488224574872
f27,0.0428911594491,0.0423426659785,0.0540338436547
f2,0.0424495024469,0.0412458592045,0.0403815321973
f5,0.0421450063741,0.0425516422766,0.0416420909394
f0,0.0394848117863,0.038999254293,0.039030735966
f18,0.0394554521748,0.0395836568081,0.0376721206573
f16,0.0394183247143,0.0380157133495,0.0415190035816
f26,0.0393922574597,0.0394680278572,0.0470632088305
f19,0.0393421671307,0.0392538254982,0.0426874838732
f10,0.0392224809762,0.0390184206654,0.0374240956432
f1,0.0391028028747,0.0394631798827,0.0344377859988
f17,0.038972025105,0.0391653685911,0.0385740178297
f4,0.0386868461095,0.0374730077397,0.0329195245368
f12,0.0384777553332,0.0374645101594,0.0406043557369
f23,0.0384210089558,0.0378777208688,0.0383106361303
f14,0.0382516436504,0.0379830171093,0.040909519439
f13,0.037753363922,0.038653537247,0.0387618267129
f24,0.0375752365009,0.0377187871215,0.0407151594067
f11,0.0364506060618,0.0370781966484,0.0348344264163
f9,0.0363477174559,0.0358720186978,0.0328911463189
f22,0.0267493114605,0.0272598714364,0.024260312273
f25,0.0262452476662,0.0260149482498,0.0251104431723
f8,0.0260156276195,0.0257206926808,0.0234345725332
f21,0.0258811550417,0.0267101762607,0.0239473783802
f3,0.0258123068975,0.0267861693958,0.0244195140273
f6,0.0257835323464,0.0263403897838,0.02530559111
f15,0.0257354500547,0.0266735410543,0.0255564363082
f7,0.0255735896898,0.026398029229,0.0247307808391
