,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.685816,0.685816,0.685817,0.685805,0.6857807542269125
1,0.679476,0.679476,0.679456,0.679431,0.6794574308474473
2,0.6731,0.6731,0.673003,0.672908,0.6730512956055869
3,0.66764,0.66764,0.66769,0.667549,0.6676997849677506
4,0.662409,0.662409,0.662463,0.662339,0.662463623191835
5,0.65776,0.65776,0.657142,0.657012,0.6571348620883108
6,0.652545,0.652545,0.652303,0.652526,0.6527003553085259
7,0.647816,0.647816,0.64745,0.647793,0.6479029685182426
8,0.644271,0.644271,0.643208,0.643705,0.6437264249961944
9,0.639895,0.639895,0.639165,0.639619,0.6397614973144953
10,0.635508,0.635508,0.63481,0.635727,0.6360225983351819
11,0.631852,0.631852,0.631298,0.632118,0.63190169864055
12,0.628198,0.628198,0.627859,0.628051,0.6283691032374928
13,0.624603,0.624603,0.624611,0.624853,0.624561943968219
14,0.62153,0.62153,0.621279,0.621296,0.6219025271389758
15,0.618297,0.618297,0.617801,0.618244,0.6181967893075995
16,0.614957,0.614957,0.614605,0.615202,0.6151876288204704
17,0.611957,0.611957,0.611422,0.611804,0.6123273195082386
18,0.609603,0.609603,0.608036,0.608748,0.6092942630226945
19,0.606097,0.606097,0.605663,0.605846,0.6065398502276867
20,0.603404,0.603404,0.603168,0.603051,0.604045554272081
21,0.600217,0.600217,0.600374,0.600495,0.6004683616528975
22,0.5975,0.5975,0.597857,0.597791,0.5976324696843439
23,0.595162,0.595162,0.595269,0.59509,0.5950925888114501
24,0.591947,0.591947,0.593013,0.593241,0.5918051442456014
25,0.589579,0.589579,0.590212,0.590793,0.5898064228784078
26,0.587216,0.587216,0.58838,0.58884,0.5877996195712702
27,0.584333,0.584333,0.585304,0.586639,0.5854804640757957
28,0.582136,0.582136,0.583161,0.584555,0.5828235154264938
29,0.58014,0.58014,0.580821,0.582184,0.5805231296676436
30,0.578508,0.578508,0.578638,0.580164,0.5785754755699031
31,0.5766,0.5766,0.576945,0.578425,0.5765725805277125
32,0.574684,0.574684,0.575088,0.576232,0.5747676171280192
33,0.572603,0.572603,0.57324,0.574006,0.5729275608975746
34,0.570751,0.570751,0.571058,0.571647,0.5711994004555011
35,0.569013,0.569013,0.568587,0.569993,0.5693428631287776
36,0.567504,0.567504,0.567182,0.568317,0.5674080281218318
37,0.565385,0.565385,0.565489,0.566459,0.5657425960317864
38,0.563212,0.563212,0.563812,0.56442,0.5638513510051752
39,0.561556,0.561556,0.562047,0.562585,0.5624495522086077
40,0.55983,0.55983,0.560463,0.560922,0.5610244244222797
41,0.55834,0.55834,0.558714,0.559723,0.5590262927447788
42,0.556027,0.556027,0.557088,0.558226,0.5575460245477182
43,0.554572,0.554572,0.55496,0.556621,0.5561373539390444
44,0.55314,0.55314,0.553037,0.554204,0.5541599924119348
45,0.551176,0.551176,0.551631,0.552284,0.5528188525500574
46,0.549669,0.549669,0.550267,0.550552,0.5510853208813791
47,0.548076,0.548076,0.548342,0.548654,0.549823544254539
48,0.546762,0.546762,0.547038,0.547558,0.5482734453986764
49,0.545434,0.545434,0.545075,0.54598,0.5463342559988147
50,0.544284,0.544284,0.543276,0.544659,0.5449687412747782
51,0.542869,0.542869,0.541394,0.543434,0.5433733476659832
52,0.541422,0.541422,0.539755,0.541987,0.5420511835356405
53,0.54034,0.54034,0.538674,0.54041,0.5400556900547313
54,0.539198,0.539198,0.53733,0.539305,0.5385162737247253
55,0.537403,0.537403,0.535881,0.538125,0.5373367534026817
56,0.536082,0.536082,0.534418,0.536816,0.536173965344636
57,0.534931,0.534931,0.532988,0.534916,0.5350226937540764
58,0.533728,0.533728,0.531816,0.533642,0.533574833284828
59,0.532432,0.532432,0.530613,0.531863,0.5323468532421092
60,0.530662,0.530662,0.529302,0.530768,0.5314987889854282
61,0.529552,0.529552,0.528142,0.529607,0.5301770165610291
62,0.528452,0.528452,0.527144,0.528456,0.5290711150637682
63,0.527138,0.527138,0.526306,0.527499,0.5277775868922486
64,0.526014,0.526014,0.524914,0.526202,0.5261623212322264
65,0.524728,0.524728,0.523975,0.525199,0.5247195402584619
66,0.524038,0.524038,0.522695,0.524108,0.5235735958780099
67,0.522685,0.522685,0.52142,0.522957,0.5218287629998624
