,XGB,XGB_GPU,LGB
0,6821,6031,6235
1,6315,6179,5998
2,6571,6234,6144
3,6442,6042,6032
4,6431,6016,6279
5,6816,6503,6080
6,6929,6684,6323
7,7117,6751,6591
8,6828,6114,6757
9,6535,6500,6179
10,6460,6467,6451
11,6580,6575,6381
12,6809,6477,6561
13,7121,6749,6975
14,7125,6994,7196
15,7251,7005,7280
16,7143,6824,7284
17,7357,7230,7401
18,7258,7063,7246
19,6981,6732,7241
20,6904,6773,6848
21,7142,6662,7257
22,7390,6925,7334
23,6816,7310,6908
24,7035,6876,7284
25,7180,6702,7415
26,7400,6669,7867
27,6943,7117,7508
28,7150,6783,7801
29,7100,6369,7333
30,7161,6524,6955
31,6453,6393,7050
32,6588,6426,7087
33,6631,6094,6811
34,6329,6524,6893
35,6102,5732,6567
36,6407,5824,6922
37,5646,5693,6846
38,5565,5176,6277
39,4809,5063,6359
40,5006,4968,5720
41,4554,4315,5808
42,4813,4074,5577
43,4548,4443,4971
44,4337,4038,5302
45,3345,4715,4882
46,4463,3786,4457
47,3601,4081,4514
48,3641,3252,4037
49,3092,2158,4838
50,4190,2141,5035
51,3242,2795,3558
52,2274,2214,4480
53,2648,2177,4000
54,2150,2826,4089
55,2636,2670,3737
56,2782,2132,4120
57,1800,2071,2731
58,1277,1628,4192
59,5035,1376,3020
60,3140,1178,3060
61,1929,1187,2367
62,1100,851,3084
63,1048,1124,2892
64,752,2037,2179
65,1281,2783,2798
66,706,1014,2777
67,1394,3644,2048
68,1524,1268,3506
69,538,855,1265
70,1608,1284,2738
71,1015,703,2127
72,829,863,2154
73,3071,446,2422
74,440,297,1971
75,474,702,1888
76,1229,1885,1064
77,223,266,1038
78,549,307,1630
79,110,2739,4044
80,165,400,723
81,1787,654,1207
82,250,394,2374
83,433,4407,4217
84,301,355,1300
85,123,217,6098
86,834,219,2642
87,131,1930,2495
88,1940,339,1932
89,3186,870,3245
90,313,409,945
91,92,721,2096
92,1459,294,4935
93,742,713,1322
94,1246,2452,3324
95,85,362,1453
96,2128,965,2705
97,1363,447,1279
98,1184,358,1384
99,1446,1049,3256
