,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,921,921,922,999,923
1,891,891,896,999,926
2,925,925,924,1021,889
3,897,897,897,1012,924
4,910,910,916,1008,898
5,907,907,891,1005,939
6,913,913,939,1006,897
7,954,954,899,1018,958
8,911,911,904,1001,906
9,939,939,894,1005,952
10,915,915,916,1019,921
11,924,924,892,1007,909
12,917,917,921,1004,927
13,952,952,933,1011,960
14,872,872,906,1006,936
15,887,887,863,1018,879
16,876,876,836,1000,927
17,892,892,925,998,928
18,934,934,860,983,845
19,792,792,850,1012,931
20,912,912,934,971,897
21,877,877,801,993,849
22,918,918,740,1013,893
23,841,841,936,996,809
24,817,817,845,980,844
25,872,872,855,956,768
26,873,873,881,1002,776
27,834,834,705,934,826
28,686,686,851,953,805
29,788,788,794,1001,849
30,853,853,896,923,931
31,822,822,851,983,638
32,799,799,656,964,634
33,779,779,668,996,809
34,835,835,792,974,850
35,921,921,672,940,948
36,679,679,778,971,825
37,744,744,777,982,556
38,852,852,849,1001,696
39,711,711,722,846,503
40,872,872,622,905,666
41,653,653,664,884,728
42,534,534,526,910,523
43,592,592,582,835,616
44,614,614,606,874,628
45,605,605,716,972,429
46,638,638,707,933,688
47,509,509,837,860,416
48,780,780,658,902,594
49,417,417,590,923,625
50,721,721,422,719,640
51,516,516,713,734,793
52,415,415,590,883,379
53,442,442,374,760,768
54,749,749,435,934,419
55,536,536,483,704,544
56,775,775,344,790,877
57,572,572,802,831,345
58,437,437,420,654,506
59,484,484,294,798,759
60,606,606,411,618,392
61,413,413,766,818,829
62,362,362,354,721,370
63,358,358,599,640,615
64,381,381,794,669,798
65,485,485,600,964,818
66,517,517,382,699,414
67,322,322,329,599,599
68,370,370,561,720,400
69,300,300,392,899,356
70,355,355,719,656,639
71,836,836,411,708,532
72,434,434,518,951,364
73,650,650,597,629,338
74,839,839,381,892,782
75,807,807,454,797,986
76,607,607,451,828,670
77,654,654,587,777,353
78,378,378,404,732,538
79,772,772,346,866,468
80,809,809,706,660,528
81,617,617,374,588,774
82,773,773,912,994,317
83,669,669,540,408,694
84,290,290,651,869,622
85,404,404,435,1018,705
86,396,396,266,669,725
87,573,573,359,618,500
88,790,790,421,951,699
89,366,366,592,578,775
90,524,524,395,904,735
91,552,552,383,612,521
92,904,904,675,825,629
93,306,306,423,753,542
94,264,264,603,554,374
95,660,660,803,740,282
96,839,839,793,872,351
97,330,330,480,562,764
98,722,722,873,788,309
99,537,537,647,854,647
