,XGB,XGB_GPU,LGB
0,0.633113,0.63333,0.634706497192
1,0.583261,0.583506,0.585223734379
2,0.540036,0.540329,0.54228669405
3,0.503185,0.503507,0.505698144436
4,0.470749,0.471133,0.473025918007
5,0.442283,0.442763,0.444096744061
6,0.416863,0.41756,0.419552832842
7,0.394225,0.395273,0.397294014692
8,0.37418,0.375057,0.377656728029
9,0.356903,0.357509,0.359781593084
10,0.340783,0.340976,0.343790113926
11,0.325948,0.326145,0.329014867544
12,0.313104,0.313042,0.315922349691
13,0.301052,0.301062,0.303745061159
14,0.29006,0.289854,0.2927326262
15,0.279444,0.279523,0.282563179731
16,0.270238,0.270779,0.273668050766
17,0.261906,0.262189,0.265307456255
18,0.253982,0.25477,0.257229298353
19,0.246727,0.247326,0.249913364649
20,0.240155,0.240577,0.243040725589
21,0.233836,0.233987,0.23678265512
22,0.227795,0.228172,0.231336176395
23,0.221949,0.22314,0.225810080767
24,0.217486,0.217932,0.220717549324
25,0.212692,0.212772,0.215711966157
26,0.208941,0.208091,0.211030215025
27,0.204534,0.203696,0.207181945443
28,0.200795,0.199488,0.203510209918
29,0.196723,0.195828,0.199581950903
30,0.193129,0.192396,0.196055829525
31,0.189917,0.188577,0.192911118269
32,0.186665,0.185725,0.189471453428
33,0.183105,0.182633,0.186396211386
34,0.179841,0.17975,0.183419466019
35,0.176787,0.176964,0.181169629097
36,0.174116,0.173827,0.179003536701
37,0.171991,0.171786,0.176967993379
38,0.169927,0.169427,0.17478980124
39,0.167197,0.16691,0.172236979008
40,0.165069,0.164555,0.169991150498
41,0.16315,0.162782,0.168377950788
42,0.161538,0.161127,0.166333630681
43,0.15963,0.159551,0.164685323834
44,0.157777,0.158232,0.163195326924
45,0.156526,0.157235,0.161909714341
46,0.154753,0.155799,0.159587144852
47,0.153352,0.1537,0.157863259315
48,0.152035,0.152602,0.156261473894
49,0.150031,0.151256,0.155550718307
50,0.14901,0.150489,0.154523596168
51,0.147313,0.149435,0.152032062411
52,0.145783,0.148645,0.150991529226
53,0.145459,0.147226,0.149041041732
54,0.144729,0.146371,0.147893875837
55,0.144389,0.146005,0.146232441068
56,0.143123,0.144571,0.145241707563
57,0.141084,0.142463,0.144513070583
58,0.140327,0.142169,0.143844619393
59,0.139602,0.139946,0.14325389266
60,0.139426,0.139527,0.142263025045
61,0.138735,0.13883,0.141453534365
62,0.138221,0.138027,0.140452027321
63,0.13786,0.137588,0.138776004314
64,0.135885,0.137452,0.13761331141
65,0.135436,0.137207,0.13713401556
66,0.134955,0.136864,0.136624202132
67,0.134842,0.13633,0.136132910848
68,0.134514,0.136076,0.135679453611
69,0.134308,0.135853,0.133682817221
70,0.133853,0.135722,0.1329575032
71,0.132951,0.135526,0.131805866957
72,0.132617,0.135327,0.130595967174
73,0.132401,0.134972,0.130163729191
74,0.132132,0.134674,0.12859365344
75,0.132074,0.134042,0.127315759659
76,0.131955,0.133235,0.12694786489
77,0.131365,0.133089,0.126510992646
78,0.131138,0.132002,0.125678747892
79,0.130822,0.131664,0.125383228064
80,0.130667,0.131586,0.124240800738
81,0.1306,0.13118,0.12389279902
82,0.129646,0.131058,0.12322435528
83,0.129159,0.130777,0.122894793749
84,0.128661,0.130666,0.121762298048
85,0.128448,0.13011,0.12143830955
86,0.128098,0.130051,0.120777972043
87,0.127892,0.129651,0.120238527656
88,0.12758,0.129529,0.120081305504
89,0.126869,0.129388,0.119501158595
90,0.124381,0.129306,0.118738420308
91,0.123299,0.129063,0.118311099708
92,0.122997,0.128732,0.117812611163
93,0.122791,0.128357,0.115999653935
94,0.122729,0.128033,0.115420974791
95,0.122503,0.127844,0.114443235099
96,0.122352,0.127211,0.113799415529
97,0.12233,0.12714,0.113116517663
98,0.1223,0.127009,0.112610377371
99,0.121901,0.126989,0.112109109759
