,XGB_CPU,XGB_GPU,LGBM
f6,0.0913142921003,0.0874663297954,0.0529663751922
f3,0.0557754583968,0.0558378268877,0.0427625898536
f15,0.0479213155124,0.0482172857582,0.0472445407368
f13,0.0445344646441,0.0444663340148,0.0406280246787
f19,0.0433378483174,0.0449721502128,0.0319414636228
f23,0.0396079824067,0.0399112866252,0.0469826079253
f2,0.0365869169635,0.0369485435166,0.0443007525186
f12,0.035557966535,0.0358650242697,0.045578773236
f11,0.0354402189685,0.0359816595498,0.0375141635216
f5,0.0353527959185,0.0358455348432,0.0377629749313
f16,0.0346194389944,0.0342158606966,0.0409000201785
f4,0.0341163513761,0.0339605421535,0.0360988217999
f14,0.0331488267384,0.0333539992942,0.0384721862607
f26,0.0330384353049,0.0325352168387,0.0353407084547
f27,0.0325355244442,0.0310386490316,0.0412117176235
f18,0.0317275692824,0.0324212246279,0.0337666105995
f22,0.0317145616152,0.0321252304764,0.0291466391496
f17,0.0310824865331,0.0302667676454,0.0337082904371
f8,0.0310243261859,0.0320622697862,0.0310152394345
f0,0.0308514517091,0.0303865778884,0.0352243919627
f1,0.0293365813182,0.0301886344793,0.0353340656305
f7,0.0292604770296,0.030314171823,0.0273828098446
f9,0.0285291635948,0.0285436971888,0.0284843809055
f20,0.02837502172,0.0274781396193,0.0282936280284
f24,0.0270206194421,0.0273278354532,0.0303999966764
f21,0.0239345633228,0.025234172437,0.0250110823153
f10,0.023923122595,0.0233952626585,0.023470044456
f25,0.0203322190306,0.0196397724286,0.0190571000256
