,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.674424,0.674424,0.674503,0.674301,0.674380670625654
1,0.658027,0.658027,0.657951,0.657648,0.6579677074813172
2,0.6425,0.6425,0.642488,0.641708,0.6424926274558665
3,0.628415,0.628415,0.628467,0.627552,0.6281757046795204
4,0.614198,0.614198,0.614394,0.613828,0.6155638218039783
5,0.602505,0.602505,0.60278,0.602119,0.6040047434976844
6,0.590015,0.590015,0.590271,0.589494,0.5913108469336834
7,0.579856,0.579856,0.579975,0.578579,0.581021696671973
8,0.56876,0.56876,0.568858,0.56753,0.5700369121691407
9,0.558571,0.558571,0.55859,0.558571,0.5597157274701408
10,0.548631,0.548631,0.549001,0.547977,0.5499520462934071
11,0.539292,0.539292,0.539228,0.538178,0.5405969867708686
12,0.532226,0.532226,0.530432,0.529428,0.5323840520948315
13,0.52302,0.52302,0.52249,0.520482,0.5251406864361459
14,0.515028,0.515028,0.514287,0.51352,0.5160643234625142
15,0.507471,0.507471,0.507806,0.505647,0.5085219516586416
16,0.50048,0.50048,0.50045,0.499226,0.5011056617776244
17,0.492933,0.492933,0.493497,0.491867,0.4935762366959785
18,0.487209,0.487209,0.486214,0.48477,0.48656533281206077
19,0.480769,0.480769,0.480175,0.477879,0.48021087358855163
20,0.474946,0.474946,0.474209,0.4707,0.47447900763469436
21,0.468835,0.468835,0.468228,0.465378,0.46776816223036094
22,0.462733,0.462733,0.463679,0.460358,0.4617883759929341
23,0.457367,0.457367,0.458173,0.454877,0.4572329341394988
24,0.452744,0.452744,0.452008,0.449779,0.4521520877445921
25,0.448705,0.448705,0.448117,0.444351,0.44609042150562817
26,0.44384,0.44384,0.444039,0.439107,0.44123213249338034
27,0.438987,0.438987,0.439136,0.43337,0.43714816149773944
28,0.434325,0.434325,0.433931,0.429059,0.4319487770549651
29,0.430297,0.430297,0.428744,0.425475,0.42732113252294196
30,0.426427,0.426427,0.424413,0.421478,0.42407172688438194
31,0.422164,0.422164,0.420044,0.417626,0.420375053934679
32,0.417956,0.417956,0.416996,0.413741,0.4170195647924531
