,XGB_CPU,XGB_GPU,LGBM
0,0.657352,0.658475,0.658068537712
1,0.626384,0.627659,0.627129256725
2,0.597383,0.600241,0.59914547205
3,0.572037,0.575745,0.57287299633
4,0.548731,0.552344,0.549765825272
5,0.527541,0.53115,0.529060900211
6,0.507928,0.512053,0.508891940117
7,0.491587,0.493581,0.491572260857
8,0.475319,0.478366,0.472982496023
9,0.458961,0.462794,0.45918148756
10,0.443275,0.448094,0.442211508751
11,0.43087,0.432094,0.426937788725
12,0.419106,0.418294,0.415354162455
13,0.408498,0.407476,0.402871608734
14,0.395616,0.396937,0.391065746546
15,0.384391,0.388813,0.380991339684
16,0.374184,0.378755,0.372032314539
17,0.364138,0.370623,0.364657133818
18,0.356794,0.360881,0.35620418191
19,0.348707,0.350798,0.346304744482
20,0.340393,0.344144,0.338076472282
21,0.33365,0.336686,0.331352084875
22,0.327525,0.329484,0.323576360941
23,0.321639,0.324449,0.317817926407
24,0.316424,0.32068,0.312517523766
25,0.311146,0.31551,0.306185662746
26,0.307517,0.310951,0.30121460557
27,0.303223,0.307107,0.296841442585
28,0.29833,0.303115,0.293754994869
29,0.294324,0.299554,0.288584291935
30,0.289232,0.296526,0.285538643599
31,0.2864,0.291412,0.283269733191
32,0.284689,0.289734,0.277906775475
33,0.282433,0.287709,0.274647206068
34,0.280265,0.286292,0.270697653294
35,0.276918,0.28438,0.267563700676
36,0.271717,0.283294,0.264170974493
37,0.269818,0.281738,0.262061357498
38,0.268604,0.279716,0.258898139
39,0.267842,0.277726,0.257487714291
40,0.266309,0.27656,0.256061077118
41,0.264771,0.276091,0.254213571548
42,0.260592,0.274016,0.251862466335
43,0.259395,0.273096,0.250094383955
44,0.258413,0.272487,0.248795956373
45,0.258044,0.269648,0.247115254402
46,0.25696,0.266845,0.242161184549
47,0.256077,0.265746,0.241168811917
48,0.255125,0.265269,0.2397595644
49,0.254395,0.26357,0.238746285439
