,XGB,XGB_GPU,LGB
0,512,512,512
1,512,512,512
2,511,510,512
3,512,512,511
4,511,509,509
5,512,512,512
6,510,509,512
7,512,511,512
8,512,511,511
9,511,510,512
10,512,508,512
11,508,509,511
12,512,512,510
13,510,508,508
14,497,502,505
15,511,509,506
16,508,500,510
17,506,507,512
18,510,506,501
19,491,489,498
20,500,510,508
21,510,506,509
22,491,490,489
23,511,510,502
24,488,503,494
25,495,486,478
26,492,486,509
27,479,503,495
28,504,483,497
29,482,498,504
30,494,497,479
31,500,493,487
32,509,482,490
33,486,500,496
34,428,489,495
35,481,492,500
36,408,496,468
37,476,408,476
38,486,474,507
39,505,458,450
40,366,494,487
41,492,402,455
42,434,478,482
43,330,429,485
44,466,485,391
45,460,444,422
46,404,484,449
47,450,512,507
48,385,475,431
49,432,412,461
50,464,494,391
51,415,411,429
52,485,427,419
53,431,426,426
54,464,441,468
55,450,447,468
56,495,474,507
57,327,417,418
58,415,307,390
59,422,453,389
60,416,379,479
61,431,467,442
62,494,406,419
63,389,504,306
64,371,502,434
65,489,369,462
66,434,308,365
67,395,507,489
68,470,487,428
69,307,452,452
70,460,399,374
71,442,388,462
72,435,406,380
73,499,381,391
74,424,423,346
75,433,404,454
76,496,331,328
77,475,493,434
78,357,455,434
79,398,440,403
80,326,381,492
81,458,354,387
82,417,411,343
83,370,296,373
84,399,477,423
85,389,482,444
86,299,313,501
87,259,441,335
88,381,383,431
89,455,461,374
90,244,441,420
91,314,339,388
92,401,323,392
93,378,398,404
94,475,500,357
95,364,453,348
96,388,329,382
97,360,433,466
98,511,302,349
99,246,273,425
