,XGB,XGB_GPU,LGB
0,11483,11255,11588
1,11041,10941,11146
2,11282,11148,11236
3,10889,10739,10896
4,10949,10740,11120
5,10586,10756,10714
6,10555,10579,10875
7,10653,10740,10731
8,10862,10549,10910
9,10659,10391,11108
10,10496,10410,10451
11,10491,10342,10419
12,10395,10079,10153
13,10107,9928,10420
14,10310,10186,10474
15,10070,9992,9667
16,9360,8836,10087
17,9709,9615,9915
18,9047,9185,8767
19,8400,8870,8988
20,9767,9181,9118
21,9032,9074,10008
22,8125,7925,8776
23,8215,7762,8073
24,7370,8581,8570
25,8433,7961,7847
26,7223,7968,7389
27,7255,7026,8067
28,6938,6590,6813
29,6677,6450,5602
30,5800,6607,5986
31,8593,6439,6856
32,7899,5751,6335
33,6083,4361,4437
34,6318,6233,5748
35,3969,5068,5608
36,5163,5416,4572
37,4930,4858,5911
38,5059,5408,5580
39,7544,4196,3500
40,6383,2976,7550
41,3916,5610,4722
42,3967,6679,4086
43,5278,4423,6289
44,3579,4547,6068
45,7227,5668,3637
46,4075,3372,4487
47,2987,2669,4156
48,5786,2695,4438
49,2945,5865,3396
50,2679,3366,4788
51,4814,5131,2538
52,4796,7678,4568
53,2491,5733,3155
54,4039,4233,3786
55,4242,3282,4436
56,4653,6704,4127
57,5464,2318,7052
58,4843,5176,2645
59,5442,3941,2236
60,2885,1953,2412
61,3902,1626,5993
62,3255,4800,3589
63,1792,4092,1990
64,2008,3470,6608
65,1783,4600,4000
66,3335,2492,2679
67,2083,4109,4549
68,3719,5687,1940
69,5123,2002,2204
70,2253,2349,6801
71,6688,4284,4326
72,5215,2710,2737
73,4676,4356,3196
74,2377,1885,4038
75,5731,4100,1790
76,5340,2132,4324
77,1168,6467,3323
78,2113,2009,3111
79,2925,3169,2987
80,2653,4220,5903
81,2824,2007,3975
82,2388,2386,2023
83,5254,3573,5617
84,3073,1993,3413
85,1680,3300,3750
86,2654,3960,1809
87,3694,1968,2346
88,2324,2346,4326
89,2932,2002,3889
90,5947,3413,1714
91,3781,3993,5788
92,7142,6245,2120
93,2051,1939,2526
94,4103,1207,5466
95,3425,3471,2842
96,3529,1876,5204
97,2230,1536,3552
98,3765,1264,4105
99,1973,4116,5056
