,EQBIN_dw,EQBIN_lg,LGB
0,921,921,929
1,891,891,875
2,925,925,931
3,897,897,897
4,910,910,922
5,907,907,893
6,913,913,917
7,954,954,926
8,911,911,909
9,939,939,938
10,915,915,917
11,924,924,925
12,917,917,915
13,952,952,900
14,872,872,886
15,887,887,957
16,876,876,914
17,892,892,910
18,934,934,820
19,792,792,888
20,912,912,945
21,877,877,800
22,918,918,917
23,841,841,807
24,817,817,729
25,872,872,856
26,873,873,876
27,834,834,699
28,686,686,855
29,788,788,915
30,853,853,840
31,822,822,663
32,799,799,898
33,779,779,782
34,835,835,735
35,921,921,548
36,679,679,808
37,744,744,638
38,852,852,794
39,711,711,612
40,872,872,857
41,653,653,553
42,534,534,505
43,592,592,661
44,614,614,578
45,605,605,710
46,638,638,630
47,509,509,616
48,780,780,392
49,417,417,667
50,721,721,796
51,516,516,366
52,415,415,638
53,442,442,642
54,749,749,806
55,536,536,664
56,775,775,574
57,572,572,407
58,437,437,691
59,484,484,521
60,606,606,382
61,413,413,363
62,362,362,789
63,358,358,762
64,381,381,600
65,485,485,472
66,517,517,594
67,322,322,373
68,370,370,556
69,300,300,468
70,355,355,445
71,836,836,305
72,434,434,724
73,650,650,386
74,839,839,517
75,807,807,693
76,607,607,859
77,654,654,498
78,378,378,555
79,772,772,836
80,809,809,386
81,617,617,823
82,773,773,311
83,669,669,871
84,290,290,270
85,404,404,392
86,396,396,656
87,573,573,334
88,790,790,337
89,366,366,664
90,524,524,293
91,552,552,566
92,904,904,284
93,306,306,374
94,264,264,331
95,660,660,809
96,839,839,402
97,330,330,487
98,722,722,854
99,537,537,512
100,401,401,920
101,881,881,509
102,591,591,808
103,486,486,554
104,260,260,644
105,340,340,376
106,488,488,393
107,797,797,743
108,556,556,557
109,666,666,590
110,285,285,492
111,818,818,584
112,356,356,514
113,723,723,427
114,398,398,420
115,776,776,504
116,372,372,564
117,491,491,374
118,744,744,694
119,664,664,248
120,704,704,669
121,794,794,373
122,564,564,513
123,340,340,587
124,657,657,694
125,721,721,310
126,738,738,677
127,568,568,312
128,598,598,667
129,394,394,748
130,320,320,653
131,604,604,321
132,418,418,600
133,336,336,311
134,710,710,668
135,248,248,416
136,562,562,509
137,764,764,254
138,691,691,736
139,741,741,757
140,630,630,381
141,855,855,717
142,900,900,283
143,818,818,460
144,864,864,557
145,753,753,737
146,503,503,782
147,798,798,424
148,409,409,247
149,546,546,574
150,422,422,803
151,712,712,505
152,419,419,770
153,749,749,239
154,450,450,320
155,502,502,593
156,503,503,693
157,479,479,461
158,429,429,334
159,453,453,499
160,429,429,468
161,701,701,611
162,880,880,363
163,699,699,597
164,648,648,280
165,749,749,763
166,259,259,834
167,295,295,737
168,342,342,681
169,498,498,614
170,357,357,515
171,610,610,686
172,317,317,824
173,783,783,669
174,718,718,624
175,477,477,654
176,506,506,291
177,452,452,916
178,455,455,716
179,274,274,525
180,232,232,664
181,552,552,304
182,388,388,534
183,495,495,710
184,529,529,647
185,547,547,440
186,674,674,507
187,428,428,462
188,711,711,318
189,829,829,368
190,708,708,492
191,679,679,681
192,539,539,427
193,250,250,378
194,506,506,524
195,567,567,800
196,248,248,763
197,472,472,817
198,332,332,729
199,275,275,740
