,XGB,LGB
0,0.669226,0.669318199158
1,0.648407,0.64852231741
2,0.629629,0.629749238491
3,0.612133,0.61208999157
4,0.596555,0.596430897713
5,0.581339,0.582039237022
6,0.567908,0.568725347519
7,0.554172,0.555649101734
8,0.542533,0.544094979763
9,0.53109,0.533216774464
10,0.520733,0.522406637669
11,0.51149,0.512903511524
12,0.50182,0.503437519073
13,0.493577,0.495014935732
14,0.48507,0.487575531006
15,0.477401,0.48034003377
16,0.469983,0.47235801816
17,0.464394,0.465549081564
18,0.458677,0.460449516773
19,0.453036,0.455353796482
20,0.447781,0.449747055769
21,0.44254,0.444664955139
22,0.438005,0.438950628042
23,0.433826,0.43431147933
24,0.429345,0.429283291101
25,0.425699,0.425125956535
26,0.422159,0.421884924173
27,0.418402,0.41799518466
28,0.414363,0.414645463228
29,0.411402,0.411647588015
30,0.409188,0.409155011177
31,0.40647,0.406583070755
32,0.403039,0.404507368803
33,0.400502,0.40322086215
34,0.398964,0.397923469543
35,0.397047,0.396513581276
36,0.395116,0.395241886377
37,0.393138,0.393965601921
38,0.39069,0.389313697815
39,0.389593,0.388656973839
40,0.385178,0.388049691916
41,0.384514,0.384153693914
42,0.380105,0.383474290371
43,0.379629,0.382853358984
44,0.379015,0.382399737835
45,0.375865,0.379254251719
46,0.375416,0.377435863018
47,0.372219,0.376988589764
48,0.369246,0.372967869043
49,0.368763,0.371578752995
50,0.366545,0.370504230261
51,0.366082,0.369413077831
52,0.365068,0.369063556194
53,0.364609,0.368567943573
54,0.362356,0.366604924202
55,0.361643,0.365706950426
56,0.36018,0.364401042461
57,0.359536,0.362191945314
58,0.357817,0.361852675676
59,0.357261,0.361420154572
60,0.356592,0.36086422205
61,0.355244,0.359347760677
62,0.354712,0.358144909143
63,0.353616,0.357453078032
64,0.352858,0.357122719288
65,0.352462,0.356642067432
66,0.350974,0.354115754366
67,0.347952,0.353587776423
68,0.347422,0.353236943483
69,0.346335,0.351837277412
70,0.345855,0.349645465612
71,0.344798,0.348033487797
72,0.343703,0.346035510302
73,0.342353,0.344202011824
74,0.340256,0.34378606081
75,0.339302,0.342658787966
76,0.339096,0.341106444597
77,0.33859,0.340062171221
78,0.337258,0.339081138372
79,0.3367,0.337896466255
80,0.3348,0.337635457516
81,0.333803,0.334918558598
82,0.333234,0.333828270435
83,0.331413,0.333426624537
84,0.330173,0.332315295935
85,0.327336,0.331598103046
86,0.325697,0.331186234951
87,0.324363,0.329538881779
88,0.323082,0.328900545835
89,0.320924,0.328025460243
90,0.319034,0.327356547117
91,0.317852,0.32577329874
92,0.316216,0.324465632439
93,0.315619,0.323701798916
94,0.314422,0.323208659887
95,0.313655,0.322678178549
96,0.311503,0.322264283895
97,0.310488,0.320936352015
98,0.308993,0.319586783648
99,0.30702,0.319160223007
