,XGB,LGB
f25,0.146752042999,0.17626088203
f27,0.0898382922074,0.0936593006475
f26,0.0714803615518,0.0691351894797
f24,0.0588998904588,0.0680135583731
f22,0.0576602233078,0.0606323339448
f5,0.0556628076883,0.0675239842884
f8,0.048511900179,0.00819453582705
f21,0.0376906229047,0.0438175276354
f0,0.0368613680088,0.0493467073815
f20,0.0329478055657,0.00337895098717
f3,0.0319262428062,0.0370639880136
f12,0.0306372056904,0.0043858481385
f9,0.0289037439152,0.0340549532768
f16,0.0285862912168,0.00352587646466
f23,0.0227763650214,0.0253396662207
f13,0.0226858409936,0.0262569835203
f17,0.0207817656219,0.0232667898614
f1,0.0206098202868,0.0240186772466
f6,0.0200399117088,0.0254502546547
f10,0.0175380408571,0.0212272828568
f14,0.0172332016327,0.0197477951963
f18,0.0162919874593,0.0191264386038
f2,0.0144965833719,0.016647711907
f7,0.0143529162183,0.0162546228548
f11,0.0143304402559,0.0158458414123
f4,0.0143287719984,0.0156160304432
f19,0.014180451146,0.0158404648247
f15,0.0139951049282,0.0163678039097
