,hist_dw,hist_lg,hist_GPU,GPU,LGB
f176,0.029510884453373114,0.029510884453373114,0.028971596595400734,0.013138329625050198,0.05746727001507028
f165,0.018489170163691962,0.018489170163691962,0.01978328310696585,0.016429447089996413,0.035005304270472756
f192,0.01818811474839022,0.01818811474839022,0.01866260032692371,0.012408097224337014,0.022270254830633232
f40,0.016970263981959482,0.016970263981959482,0.019233956046131036,0.011759764802923215,0.02478579694982594
f86,0.01686079938158908,0.01686079938158908,0.015368891495550088,0.017701595181021122,0.011837001931666986
f102,0.013273255818593259,0.013273255818593259,0.010353572431062719,0.004756096894165512,0.0037688299137103643
f236,0.01311187951222359,0.01311187951222359,0.012515726851350842,0.02017897939503634,0.011946163061151783
f38,0.012823080012092659,0.012823080012092659,0.01469774931723684,0.014643703463411163,0.015054203346399415
f235,0.01265971041082583,0.01265971041082583,0.012576736719683092,0.01038664739542787,0.018126157369587368
f16,0.012622193133797909,0.012622193133797909,0.01166954473645662,0.012175945459502995,0.020632247333023025
f133,0.012569442681288172,0.012569442681288172,0.012901822958985351,0.006940979569616047,0.012896417480236457
f2,0.012461593655788262,0.012461593655788262,0.013322588478609862,0.014812153562061633,0.0160447843233074
f209,0.01225384673763257,0.01225384673763257,0.011320082568833581,0.01101645310643295,0.011436964647745372
f232,0.01223730744692282,0.01223730744692282,0.01123023806537932,0.00885703940945668,0.01526799570286779
f68,0.011852888700677095,0.011852888700677095,0.011504001574768892,0.014595382498063025,0.01694871148502286
f137,0.011801754846171098,0.011801754846171098,0.013228992103004877,0.0138065709754102,0.012616123005359496
f23,0.011798618946671986,0.011798618946671986,0.01046476505660237,0.016610053959370544,0.012955206332689557
f162,0.011627476365967806,0.011627476365967806,0.012607428847710546,0.013830327796640503,0.022557507861845974
f53,0.01157663423760992,0.01157663423760992,0.011873364409385077,0.017398158227890134,0.012629542223833334
f71,0.011558246159517099,0.011558246159517099,0.011956557088152528,0.008258200566521533,0.0134078259368762
f138,0.011500761761036024,0.011500761761036024,0.010028565113549564,0.008305303806551723,0.019669662176578135
f1,0.011241798107707542,0.011241798107707542,0.009918042948174667,0.003989362018481387,0.009979889103258569
f142,0.011038574570923587,0.011038574570923587,0.012713984793927062,0.011825189419631964,0.011250238548512096
f170,0.010741961210885791,0.010741961210885791,0.0097635767534769,0.008328036994802258,0.012416833642037876
f203,0.010721759614946053,0.010721759614946053,0.011487041254053624,0.0059680749413865,0.015121342307468916
f87,0.010579813846542977,0.010579813846542977,0.013063599294945636,0.01095007954683393,0.016644898752938786
f7,0.010531050696407068,0.010531050696407068,0.009629005737521287,0.007500429817254048,0.008858053714807612
f188,0.010513154169923395,0.010513154169923395,0.010188877249447078,0.005298919678671508,0.003932870139476143
f118,0.01026162175680537,0.01026162175680537,0.009990618382483031,0.013860493290586617,0.016737585566107105
f6,0.010193704042084703,0.010193704042084703,0.010406205138917414,0.00766449379566124,0.01283469770693496
f216,0.010174084494327992,0.010174084494327992,0.009809243758031463,0.0046768664367834506,0.008464147470556927
f79,0.009952253626231299,0.009952253626231299,0.009874201747955079,0.003260726336459447,0.006810037643928447
f136,0.009877121008787479,0.009877121008787479,0.009924904373326514,0.0053314013786142376,0.01033699444784997
f237,0.009722012963849684,0.009722012963849684,0.009480213604860198,0.006147744806375623,0.009703718555064737
f143,0.009701287579149252,0.009701287579149252,0.009798311362492063,0.012135451121691615,0.007989198890209794
f135,0.009489820463027319,0.009489820463027319,0.007350492601879056,0.006575709468826921,0.0015983962281603855
f52,0.009485527882108923,0.009485527882108923,0.009051632739947397,0.0020847197248794968,0.006330049835778138
