,EQBIN_dw,EQBIN_lg,LGB
f236,0.026001569159343436,0.026001569159343436,0.0410192400361366
f18,0.010579529158901741,0.010579529158901741,0.015517902155697311
f194,0.008027335266160014,0.008027335266160014,0.011016821631581296
f233,0.008008771375509437,0.008008771375509437,0.013232084095474644
f57,0.007887032234858671,0.007887032234858671,0.01293101476461108
f40,0.007822400910655595,0.007822400910655595,0.00937266203075556
f162,0.00672188234178601,0.00672188234178601,0.006340120840984342
f114,0.006605922527544996,0.006605922527544996,0.012673157570454258
f11,0.006594649948885711,0.006594649948885711,0.008675941267780835
f56,0.006541046142533981,0.006541046142533981,0.008543778795588673
f96,0.00652769527842902,0.00652769527842902,0.009190844682735138
f182,0.006484968639400148,0.006484968639400148,0.011310212345825023
f186,0.006146202059205175,0.006146202059205175,0.007187142868786246
f43,0.005882402240767259,0.005882402240767259,0.00922297156815067
f24,0.005716100422912558,0.005716100422912558,0.01016677980136066
f83,0.005610854618268412,0.005610854618268412,0.007270921023620996
f214,0.00559320483745579,0.00559320483745579,0.007291374682300044
f77,0.005523089733755217,0.005523089733755217,0.009030832588436804
f244,0.005513437190283509,0.005513437190283509,0.006424923050822532
f150,0.00544717137408826,0.00544717137408826,0.00672622095864037
f247,0.005432825926740105,0.005432825926740105,0.009530429770145302
f242,0.005320826429218276,0.005320826429218276,0.005874546706758294
f14,0.005289353505922744,0.005289353505922744,0.00733259738134228
f230,0.005113508503662931,0.005113508503662931,0.005155592061536102
f171,0.00505822960656145,0.00505822960656145,0.008029375766759042
f195,0.005034392951256511,0.005034392951256511,0.007731707533177671
f32,0.005025848342325875,0.005025848342325875,0.008685726012112477
f107,0.005007296911124378,0.005007296911124378,0.0054157182538523575
f85,0.004965117919776713,0.004965117919776713,0.007264943370525528
f193,0.004907617127261059,0.004907617127261059,0.005182776948018742
f33,0.004892428061125207,0.004892428061125207,0.0068986189835812525
f249,0.004838755165579808,0.004838755165579808,0.007702915369968134
f111,0.004757380601027671,0.004757380601027671,0.008073303796545606
f136,0.004747964368775068,0.004747964368775068,0.005862221094905374
f168,0.00465270534026615,0.00465270534026615,0.004833645472067424
f63,0.004630540321281955,0.004630540321281955,0.004176196885636409
f207,0.004624221594781062,0.004624221594781062,0.0041696761809452455
f149,0.0045687235091999845,0.0045687235091999845,0.004778971241765319
f183,0.004531802393963883,0.004531802393963883,0.00517573268382258
f175,0.004528483011058992,0.004528483011058992,0.005803501611061469
f143,0.00448612250715147,0.00448612250715147,0.006696800128729207
f255,0.004476893180091176,0.004476893180091176,0.00688429642123414
f42,0.004471021506531399,0.004471021506531399,0.004869375944141235
f167,0.0044581229329338536,0.0044581229329338536,0.003789685075630255
f191,0.0044536655826123315,0.0044536655826123315,0.005162343151220441
f8,0.004405774560317963,0.004405774560317963,0.007262686509714054
f65,0.004401315053207726,0.004401315053207726,0.004389401640285783
f243,0.004365452084224965,0.004365452084224965,0.004768758591631585
f116,0.004319612864039075,0.004319612864039075,0.005031801593554725
f170,0.004318015241614634,0.004318015241614634,0.005222973965273886
f221,0.004312175430584897,0.004312175430584897,0.006784836469601089
f112,0.004273282261547274,0.004273282261547274,0.005218972983273742
f34,0.004256485195785745,0.004256485195785745,0.006037852479245549
f41,0.004250986223351593,0.004250986223351593,0.004464868214072523
f129,0.004238396737867407,0.004238396737867407,0.0046589685521683894
f176,0.004188266634530758,0.004188266634530758,0.004745074266850592
f122,0.004188011127394928,0.004188011127394928,0.006756584742171659
f144,0.004164221437557964,0.004164221437557964,0.0037963588986837196
f177,0.00415944351720572,0.00415944351720572,0.0021925641592278593
f58,0.004152568018145924,0.004152568018145924,0.00454437900200036
f250,0.0041506952976465995,0.0041506952976465995,0.00455412745858751
f199,0.004144088925671219,0.004144088925671219,0.004686865486237636
f238,0.004116992639062376,0.004116992639062376,0.006271674100110688
f13,0.004108159863187919,0.004108159863187919,0.004061003184514984
f142,0.004106447817055909,0.004106447817055909,0.005299989819361947
f99,0.004105362912781284,0.004105362912781284,0.004336403108890777
f9,0.004093473195236238,0.004093473195236238,0.0059811545121280525
f163,0.004076743561829026,0.004076743561829026,0.005628387224354917
f120,0.004070612676780909,0.004070612676780909,0.004238367798668572
f208,0.004066309366453468,0.004066309366453468,0.004000714600162453
f97,0.004065790989445222,0.004065790989445222,0.0020308182920036936
f245,0.004056788903904753,0.004056788903904753,0.005619730863854293
f240,0.004049993225157808,0.004049993225157808,0.005228667752797952
f179,0.004014450980248022,0.004014450980248022,0.005106140812306587
f25,0.004008000023280805,0.004008000023280805,0.005202785099884589
f152,0.003991504452255933,0.003991504452255933,0.0039780915331203825
f38,0.003989749948245323,0.003989749948245323,0.005209043244617247
f209,0.003975151863593406,0.003975151863593406,0.003150167798342362
f103,0.003946303460663857,0.003946303460663857,0.004589129953464088
f232,0.003937117871707391,0.003937117871707391,0.0024593934462934022
f5,0.003924558793531139,0.003924558793531139,0.0031020447387790813
f121,0.0038983898339032476,0.0038983898339032476,0.002149317059272613
f188,0.0038967084939238584,0.0038967084939238584,0.0020327005464041014
f75,0.0038586984335260157,0.0038586984335260157,0.003501377514423583
f74,0.003842173550472509,0.003842173550472509,0.0037357832241157445
f146,0.0038320597998333272,0.0038320597998333272,0.004376731417206651
f178,0.003821863490857219,0.003821863490857219,0.0037270661630050624
f95,0.0038076478783232682,0.0038076478783232682,0.0021928572614775144
f140,0.0037958430804976503,0.0037958430804976503,0.0018799371782790225
f80,0.0037912090367033992,0.0037912090367033992,0.005044841427373945
f201,0.0037835925543794483,0.0037835925543794483,0.0036674825494263847
f62,0.003773072127594595,0.003773072127594595,0.0037601880173577617
f50,0.0037583169934475033,0.0037583169934475033,0.0041580243825476626
f12,0.0037287478147447054,0.0037287478147447054,0.001823361972123063
f219,0.0037181874879950736,0.0037181874879950736,0.00325031217156581
f108,0.0037156066791580603,0.0037156066791580603,0.003732804339903151
f59,0.0037150391285840174,0.0037150391285840174,0.002692753398932745
f23,0.0037139964893967204,0.0037139964893967204,0.003965003535693039
f192,0.0037102845452349357,0.0037102845452349357,0.0037006962216138578
f246,0.003708391540099549,0.003708391540099549,0.0019041518751663614
f127,0.0037023455239203937,0.0037023455239203937,0.003206291494984267
f10,0.0036976715350212244,0.0036976715350212244,0.0036279689614813473
f131,0.003693968421301439,0.003693968421301439,0.002321657008320722
f124,0.0036913879767284836,0.0036913879767284836,0.0038874349192374205
f200,0.003690157312089964,0.003690157312089964,0.005639739904976903
f156,0.003681410710074514,0.003681410710074514,0.004862775809790404
f217,0.0036797802699348858,0.0036797802699348858,0.002443988820069625
f119,0.0036734143786355798,0.0036734143786355798,0.0033757891450216073
f92,0.0036693236852014146,0.0036693236852014146,0.0022927250478780217
f61,0.0036596324663819143,0.0036596324663819143,0.004789815221384891
f224,0.003654264589824163,0.003654264589824163,0.004953759168792769
f148,0.003632744000276516,0.003632744000276516,0.004638518913323583
f161,0.003632579733506366,0.003632579733506366,0.003523290675340741
f48,0.003629446478670553,0.003629446478670553,0.0015639387342388268
f173,0.003622595174116294,0.003622595174116294,0.0017632790699763465
f87,0.0036178231193931274,0.0036178231193931274,0.0022788674584811267
f235,0.0036084125640142655,0.0036084125640142655,0.0019172867132232927
f137,0.003599886779178235,0.003599886779178235,0.00200109570682424
f213,0.0035994086233748766,0.0035994086233748766,0.0021151478603711068
f88,0.003591767783674778,0.003591767783674778,0.004115849120331426
f158,0.0035835096813407992,0.0035835096813407992,0.0036105330249769745
f237,0.0035789514201600126,0.0035789514201600126,0.004740938524698632
f172,0.00357100252931443,0.00357100252931443,0.0015769710381632474
f45,0.003566953823992841,0.003566953823992841,0.004585906486544528
f180,0.0035451981757808073,0.0035451981757808073,0.0032435544898760144
f21,0.0035399272509408683,0.0035399272509408683,0.004117141400142591
f94,0.0035340462713133406,0.0035340462713133406,0.002375778665804081
f197,0.0035220837243252283,0.0035220837243252283,0.002388510329849439
f54,0.0035200898694644272,0.0035200898694644272,0.004422958755962119
f128,0.0034877633146971473,0.0034877633146971473,0.002367022580898777
f204,0.0034852333299913415,0.0034852333299913415,0.0018421259217741132
f20,0.0034829906563868065,0.0034829906563868065,0.001854267903537742
f109,0.0034775311640364323,0.0034775311640364323,0.003048978318215878
f154,0.0034773945203509338,0.0034773945203509338,0.0019585654152718224
f4,0.0034756606041859424,0.0034756606041859424,0.001922294291596558
f184,0.0034711444418802835,0.0034711444418802835,0.0019534117474855352
f78,0.0034637759108909526,0.0034637759108909526,0.0019928161257811573
f223,0.0034604880431585894,0.0034604880431585894,0.0019305070974154508
f30,0.0034597822440292744,0.0034597822440292744,0.002407049568756309
f79,0.0034585374618895104,0.0034585374618895104,0.0021323096958682577
f106,0.0034504330401135307,0.0034504330401135307,0.0017535922001937184
f164,0.003449817530050124,0.003449817530050124,0.0020318279616335327
f215,0.0034494661895760133,0.0034494661895760133,0.0018896914573560233
f206,0.003448230690508998,0.003448230690508998,0.0018017336419393216
f73,0.0034342167297882107,0.0034342167297882107,0.00199308955899588
f104,0.0034304462718681523,0.0034304462718681523,0.0018575084536346016
f68,0.0034258564252430666,0.0034258564252430666,0.0021101713074332955
f225,0.003414757740024632,0.003414757740024632,0.003163709258792511
f113,0.003414040463028746,0.003414040463028746,0.002314006478974887
f27,0.00341333756345786,0.00341333756345786,0.0026892981559726767
f64,0.003400555463449971,0.003400555463449971,0.0022932590736229976
f254,0.0033919885675996594,0.0033919885675996594,0.0046927740928996795
f117,0.003389068549700442,0.003389068549700442,0.002012731162623316
f82,0.0033866596808208222,0.0033866596808208222,0.0021869116952870624
f153,0.0033820400539391624,0.0033820400539391624,0.0017425583836910839
f31,0.003375009606339343,0.003375009606339343,0.0020526871564687807
f26,0.0033625825134083773,0.0033625825134083773,0.002002858816855167
f44,0.0033566567375175388,0.0033566567375175388,0.0029570702489118746
f39,0.0033520734241184384,0.0033520734241184384,0.0022036518701907
f6,0.003348607562760934,0.003348607562760934,0.005025882166342191
f91,0.0033378413664506158,0.0033378413664506158,0.002111919338878928
f169,0.003336870247858826,0.003336870247858826,0.0016938180063371788
f126,0.0033322726984774498,0.0033322726984774498,0.0018920723592123381
f138,0.0033268737131835376,0.0033268737131835376,0.003151047705132191
f69,0.003316866928803699,0.003316866928803699,0.0017417431898869404
f7,0.003315969144764082,0.003315969144764082,0.002288149047810674
f15,0.0033129746191076855,0.0033129746191076855,0.0019103008538807946
f98,0.003305975505513426,0.003305975505513426,0.002202788788001864
f189,0.0033019439023608444,0.0033019439023608444,0.002355764125658057
f28,0.003300410900518312,0.003300410900518312,0.002275985556129373
f220,0.003297189442016459,0.003297189442016459,0.0022242786724314028
f174,0.0032965817359787977,0.0032965817359787977,0.001953318284345585
f71,0.0032954858493994227,0.0032954858493994227,0.004505034266577396
f181,0.0032924265800204342,0.0032924265800204342,0.002250035394542305
f157,0.0032898290051789326,0.0032898290051789326,0.0035072726014967436
f60,0.003289754575401108,0.003289754575401108,0.0017232097766024998
f205,0.003288241997391953,0.003288241997391953,0.0029555198000214365
f216,0.003283198986037724,0.003283198986037724,0.0032494926787457377
f53,0.0032808280686191433,0.0032808280686191433,0.0021015658199009567
f251,0.003279440588726721,0.003279440588726721,0.00216893063210425
f231,0.0032775281361740113,0.0032775281361740113,0.00236863770524981
f222,0.003276556080414618,0.003276556080414618,0.0020263535711161434
f228,0.003270294104587144,0.003270294104587144,0.0021771016577558614
f198,0.0032516222730065354,0.0032516222730065354,0.002432660184841416
f130,0.003249831914092986,0.003249831914092986,0.00360349783808471
f66,0.0032497800217695656,0.0032497800217695656,0.004226868326782735
f227,0.003238069461348044,0.003238069461348044,0.0015666155947917614
f226,0.0032191293598514857,0.0032191293598514857,0.00258576445145137
f187,0.0032149692769846802,0.0032149692769846802,0.0018854540250349096
f17,0.0032148335196333015,0.0032148335196333015,0.002078220793426794
f234,0.0032129565062510314,0.0032129565062510314,0.002099876838073537
f160,0.0032127244599806956,0.0032127244599806956,0.0016509493892679517
f202,0.00319174973339182,0.00319174973339182,0.002030989684303374
f36,0.003188080361594414,0.003188080361594414,0.0031701414267218484
f101,0.003185424790902616,0.003185424790902616,0.0019086820289164136
f248,0.0031795714106853446,0.0031795714106853446,0.0019234095665232518
f185,0.003173671424339313,0.003173671424339313,0.0039043651539208218
f2,0.0031644369050310888,0.0031644369050310888,0.0021762635800309364
f19,0.0031466589205421847,0.0031466589205421847,0.0045557067836279235
f86,0.0031424182870149167,0.0031424182870149167,0.0016146097739909214
f67,0.0031407969359755366,0.0031407969359755366,0.0015908599480768397
f145,0.0031371671400684882,0.0031371671400684882,0.0023907444968715823
f211,0.0031349717065723365,0.0031349717065723365,0.002033665334572579
f51,0.0031347472651642003,0.0031347472651642003,0.0043556388302867545
f90,0.003124039150782814,0.003124039150782814,0.002307341401471032
f100,0.003119990960112536,0.003119990960112536,0.0023558718958377363
f70,0.0031146600529586028,0.0031146600529586028,0.002184668649124639
f115,0.0031137092277816066,0.0031137092277816066,0.001668048577586159
f123,0.003103256592795298,0.003103256592795298,0.0033520228423749017
f252,0.003100709322310051,0.003100709322310051,0.0018828804403647006
f132,0.0031004942362203194,0.0031004942362203194,0.004233470609677428
f218,0.003100035155778723,0.003100035155778723,0.003037303388214715
f141,0.003097021323545769,0.003097021323545769,0.003237963885643856
f125,0.003096456037141813,0.003096456037141813,0.0019537698546401474
f105,0.0030959225155078756,0.0030959225155078756,0.0022681941545348006
f190,0.0030948738691091524,0.0030948738691091524,0.0017811578236443285
f22,0.003084184500846124,0.003084184500846124,0.0029242235869449407
f93,0.0030821251124762312,0.0030821251124762312,0.0019653666187188002
f76,0.0030647095481822,0.0030647095481822,0.002024030222279569
f81,0.0030576242230729127,0.0030576242230729127,0.0018824192506229334
f133,0.003050276380911172,0.003050276380911172,0.002267685900925067
f159,0.0030382837487180976,0.0030382837487180976,0.0021084918116196544
f1,0.003025986198284799,0.003025986198284799,0.0019921436951139066
f0,0.0030227223428711983,0.0030227223428711983,0.0025787329155025672
f72,0.003020072239722495,0.003020072239722495,0.0022943336458177755
f239,0.0030097725684295213,0.0030097725684295213,0.003102513620846845
f46,0.00299782616800821,0.00299782616800821,0.0017004940244895051
f139,0.0029806127344211624,0.0029806127344211624,0.0018024809066823858
f118,0.0029723469774329595,0.0029723469774329595,0.0019004532607090321
f147,0.0029583292476554157,0.0029583292476554157,0.0017515842563150775
f210,0.002955144734601305,0.002955144734601305,0.0017672979539352723
f16,0.002943539393270641,0.002943539393270641,0.0016872435869955318
f203,0.002936211754494913,0.002936211754494913,0.0018228901927200413
f135,0.00293236885804597,0.00293236885804597,0.0016038791058770622
f196,0.002930428448815304,0.002930428448815304,0.0021997510293642795
f134,0.002925622481308463,0.002925622481308463,0.0025060036568910586
f166,0.0029231361383348156,0.0029231361383348156,0.0020849008938012836
f212,0.002870458675750738,0.002870458675750738,0.0021346220619750463
f165,0.002862303423852677,0.002862303423852677,0.0017922083055029341
f47,0.0028487572842030655,0.0028487572842030655,0.0021717459851727035
f37,0.0028452926320636316,0.0028452926320636316,0.0023005325969031633
f84,0.0028426436315319567,0.0028426436315319567,0.0024566890619973315
f110,0.0028093729638359365,0.0028093729638359365,0.002228257205960724
f49,0.0027978984700784736,0.0027978984700784736,0.0017910215808694578
f55,0.002789470172195822,0.002789470172195822,0.002403433291659603
f151,0.0027778867785925904,0.0027778867785925904,0.0022108012755241184
f155,0.0027407545482718864,0.0027407545482718864,0.002009078540350122
f29,0.002723351204078116,0.002723351204078116,0.0016534623928004771
f89,0.002698870830931753,0.002698870830931753,0.0016082645316301016
f102,0.002667127626241039,0.002667127626241039,0.0016828109670483404
f241,0.002621339170698279,0.002621339170698279,0.0022601905009115254
f3,0.002581229522788855,0.002581229522788855,0.001957874966958129
f229,0.0025448779402226433,0.0025448779402226433,0.0018715812988500458
f52,0.002514246319839359,0.002514246319839359,0.00195151072863464
f35,0.002408757089333593,0.002408757089333593,0.0019446334521475669
f253,0.0023567283788269878,0.0023567283788269878,0.0020246516785634916
