,XGB,XGB_GPU,LGB
0,0.649544,0.649641,0.649855852127
1,0.612783,0.612874,0.613456130028
2,0.580522,0.580776,0.581542551517
3,0.550788,0.550972,0.551663219929
4,0.524736,0.523452,0.524347245693
5,0.502359,0.500846,0.501908898354
6,0.479576,0.478349,0.47969815135
7,0.459909,0.458974,0.460073620081
8,0.441429,0.440275,0.441684186459
9,0.425318,0.423853,0.425102323294
10,0.409774,0.408297,0.409848541021
11,0.395735,0.394511,0.396129190922
12,0.382727,0.381488,0.383490234613
13,0.371048,0.369823,0.371685504913
14,0.360354,0.358929,0.360752463341
15,0.35058,0.348415,0.350357919931
16,0.340678,0.338982,0.341238468885
17,0.33173,0.329922,0.331632077694
18,0.323876,0.321534,0.323782801628
19,0.315943,0.314036,0.315629631281
20,0.30828,0.306541,0.308162093163
21,0.301422,0.299872,0.300880491734
22,0.295042,0.293681,0.295269787312
23,0.28861,0.2874,0.289448857307
24,0.282965,0.282835,0.283139824867
25,0.276883,0.278019,0.277741104364
26,0.27288,0.272816,0.272260904312
27,0.267204,0.26892,0.268443793058
28,0.262847,0.264179,0.262960255146
29,0.258149,0.260845,0.259694933891
30,0.254023,0.256421,0.255564540625
31,0.250738,0.252858,0.251382499933
32,0.247231,0.250362,0.248184815049
33,0.244095,0.247799,0.245979323983
34,0.241417,0.244455,0.24317252636
35,0.239636,0.240663,0.240337282419
36,0.237224,0.237836,0.237313315272
37,0.234771,0.235086,0.235046833754
38,0.232998,0.233338,0.233074739575
39,0.23042,0.230471,0.230286166072
40,0.229255,0.227624,0.228298187256
41,0.227268,0.226133,0.226589098573
42,0.225508,0.224975,0.224783420563
43,0.22359,0.223026,0.222789213061
44,0.221585,0.221137,0.220851838589
45,0.21892,0.219727,0.219403982162
46,0.216661,0.218222,0.218295305967
47,0.215383,0.21555,0.217069208622
48,0.213527,0.212582,0.215597942472
49,0.211112,0.210869,0.214517533779
50,0.209497,0.209838,0.212750673294
51,0.207639,0.206943,0.210905134678
52,0.20654,0.205774,0.209842905402
53,0.20574,0.205132,0.208170309663
54,0.20495,0.203436,0.206783726811
55,0.202547,0.202177,0.204338237643
56,0.201359,0.200276,0.203372403979
57,0.200424,0.198981,0.202212616801
58,0.199105,0.197096,0.201725915074
59,0.197074,0.19562,0.200526356697
60,0.195053,0.195081,0.198524042964
61,0.193836,0.193365,0.197651714087
62,0.19237,0.190873,0.196114122868
63,0.190931,0.189375,0.194960355759
64,0.18854,0.188629,0.192971810699
65,0.187238,0.187932,0.190219312906
66,0.184624,0.187361,0.18869574368
67,0.182701,0.186655,0.187351346016
68,0.182076,0.185707,0.186109602451
69,0.181464,0.185089,0.185235783458
70,0.180776,0.18287,0.184533670545
71,0.180268,0.182186,0.183119773865
72,0.17919,0.181297,0.182314112782
73,0.177024,0.179948,0.18029294908
74,0.176473,0.178578,0.179887399077
75,0.175281,0.177319,0.179347142577
76,0.173445,0.176307,0.178853809834
77,0.171597,0.175945,0.176391556859
78,0.171064,0.175333,0.174262151122
79,0.170138,0.174094,0.173204302788
80,0.169337,0.172893,0.17277161777
81,0.168902,0.172336,0.171912804246
82,0.168704,0.170363,0.171717613935
83,0.167997,0.168933,0.170118436217
84,0.166918,0.168402,0.168249562383
85,0.166004,0.167917,0.167261719704
86,0.164746,0.167574,0.16634580493
87,0.164351,0.166927,0.16502442956
88,0.16368,0.164489,0.162746950984
89,0.162916,0.163243,0.162227198482
90,0.161677,0.162587,0.161525323987
91,0.161277,0.161304,0.160182580352
92,0.160122,0.159921,0.160024642944
93,0.158928,0.159328,0.158895716071
94,0.158325,0.158345,0.15679462254
95,0.156607,0.157962,0.155858099461
96,0.155957,0.157512,0.154422596097
97,0.155356,0.157292,0.153436660767
98,0.154915,0.156977,0.152568399906
99,0.154337,0.15634,0.151131883264
