,XGB,XGB_GPU,LGB
0,1335,1270,1264
1,1327,1299,1303
2,1286,1237,1304
3,1328,1229,1298
4,1384,1328,1355
5,1305,1300,1341
6,1354,1365,1373
7,1347,1297,1417
8,1366,1351,1432
9,1480,1420,1522
10,1485,1494,1480
11,1519,1464,1514
12,1533,1470,1526
13,1526,1442,1527
14,1525,1486,1491
15,1483,1426,1442
16,1482,1474,1453
17,1450,1441,1439
18,1470,1418,1452
19,1480,1417,1407
20,1446,1469,1424
21,1457,1412,1410
22,1405,1393,1393
23,1400,1312,1434
24,1411,1348,1392
25,1434,1380,1405
26,1396,1251,1396
27,1393,1301,1400
28,1416,1236,1437
29,1402,1294,1431
30,1391,1179,1414
31,1257,1214,1287
32,1410,1189,1373
33,1226,1200,1280
34,1168,1161,1310
35,1187,1120,1308
36,1238,1017,1264
37,1146,1164,1345
38,1255,1152,1328
39,1029,1115,1256
40,1093,1043,1314
41,1006,999,1163
42,1061,859,1088
43,1026,821,1156
44,1051,1007,1186
45,991,829,1061
46,1069,891,947
47,952,763,1087
48,834,841,945
49,860,695,954
50,862,623,1224
51,742,818,863
52,749,784,1000
53,742,712,872
54,713,599,836
55,485,516,825
56,874,638,953
57,721,600,861
58,613,521,818
59,709,464,956
60,635,322,646
61,758,498,979
62,355,397,772
63,459,530,876
64,324,293,637
65,457,287,568
66,270,514,642
67,129,201,344
68,249,238,620
69,717,563,1131
70,360,185,496
71,111,143,635
72,279,221,461
73,147,188,352
74,1039,182,504
75,603,137,575
76,78,184,685
77,153,243,484
78,71,464,939
79,511,169,632
80,223,126,449
81,764,124,536
82,264,369,906
83,130,163,409
84,963,209,242
85,170,398,326
86,152,150,385
87,507,275,558
88,110,134,541
89,117,74,856
90,93,91,674
91,662,134,872
92,113,195,1124
93,98,92,1494
94,137,662,387
95,156,192,481
96,581,408,686
97,190,206,596
98,137,360,362
99,44,218,928
