,EQBIN_dw,EQBIN_lg,LGB
0,759,759,747
1,685,685,719
2,698,698,687
3,706,706,682
4,685,685,684
5,681,681,683
6,708,708,689
7,680,680,674
8,651,651,680
9,677,677,670
10,628,628,668
11,674,674,607
12,619,619,648
13,625,625,594
14,557,557,613
15,599,599,550
16,576,576,586
17,585,585,586
18,532,532,579
19,499,499,520
20,542,542,526
21,529,529,537
22,479,479,501
23,456,456,484
24,496,496,474
25,489,489,492
26,470,470,446
27,438,438,438
28,437,437,439
29,437,437,402
30,417,417,406
31,420,420,404
32,379,379,417
33,406,406,363
34,346,346,399
35,365,365,379
36,371,371,325
37,359,359,341
38,327,327,315
39,319,319,352
40,321,321,337
41,320,320,305
42,326,326,323
43,295,295,312
44,310,310,306
45,283,283,302
46,291,291,302
47,286,286,288
48,261,261,277
49,204,204,260
50,270,270,276
51,265,265,256
52,258,258,255
53,247,247,233
54,252,252,244
55,242,242,226
56,232,232,231
57,228,228,203
58,227,227,231
59,228,228,220
60,214,214,217
61,216,216,220
62,200,200,215
63,217,217,209
64,208,208,208
65,202,202,205
66,194,194,199
67,165,165,180
68,194,194,193
69,185,185,182
70,186,186,155
71,184,184,181
72,184,184,176
73,169,169,170
74,174,174,173
75,171,171,167
76,161,161,166
77,168,168,167
78,160,160,156
79,158,158,159
80,148,148,156
81,153,153,150
82,158,158,151
83,153,153,150
84,148,148,151
85,142,142,147
86,138,138,149
87,144,144,146
88,144,144,140
89,139,139,144
90,130,130,137
91,132,132,140
92,137,137,129
93,129,129,133
94,120,120,124
95,133,133,126
96,135,135,126
97,120,120,128
98,121,121,120
99,115,115,122
