,XGB_CPU,XGB_GPU,LGBM
f25,0.185254270107,0.13247315643,0.327420574124
f26,0.10865902879,0.0901253489872,0.094474771629
f27,0.105075198776,0.0883265681008,0.149857484119
f22,0.093802257304,0.0657045547588,0.0917838805838
f24,0.0781961643048,0.0654501008585,0.0800774651967
f5,0.0701757837876,0.0615294281117,0.0885126212536
f3,0.0529673393196,0.0571190049954,0.0315082485389
f21,0.0416522399575,0.0578889900631,0.0318898597317
f9,0.0371149214521,0.0460289695844,0.0192936525904
f0,0.0349142884039,0.0463170603252,0.0401223112741
f8,0.0279551163679,0.0223034625676,0.00879589254546
f23,0.0264124709203,0.0228504421723,0.00991725076662
f17,0.0217558103041,0.0610387750915,0.00593096639287
f16,0.0215491905158,0.0234161076073,0.0020187692657
f13,0.02148921821,0.0845836557071,0.00707979645403
f12,0.0176885693005,0.0191300625497,0.00148572466015
f20,0.01766586992,0.0174784708292,0.00249581840305
f18,0.0107585899052,0.00592060275074,0.000564571541566
f1,0.00982487623993,0.0141829395434,0.00216026395981
f6,0.00828878789079,0.010255457961,0.00370759500626
f14,0.00525095643285,0.00439093079727,0.000363172133162
f10,0.00349540525777,0.00292954339524,0.000538470047416
f19,5.36465326339e-05,0.0,0.0
f7,0.0,0.0,0.0
f11,0.0,0.0,4.53270572373e-07
f15,0.0,0.0,0.0
f4,0.0,0.000556366812681,0.0
f2,0.0,0.0,3.86512451545e-07
