,hist_dw,hist_lg,hist_GPU,GPU,LGB
f3,0.11199930939927416,0.11199930939927416,0.11227159859194158,0.11478433065756671,0.10073860180362051
f16,0.07140781148931843,0.07140781148931843,0.06927311470259966,0.06963713291708094,0.040535565601931556
f18,0.06976970874761651,0.06976970874761651,0.07070455663049377,0.06917521184520027,0.10731942134385801
f2,0.06499036143064497,0.06499036143064497,0.06665486815136544,0.06624974398258711,0.09081758905219992
f4,0.06419485467303718,0.06419485467303718,0.06341648816898682,0.06525954023923465,0.07815909992037647
f6,0.061490412359641526,0.061490412359641526,0.0595198570015463,0.060934258783437244,0.10415880583277087
f1,0.060771060664302615,0.060771060664302615,0.059709723605132804,0.06152647897224863,0.06899975021048176
f29,0.06000013137320789,0.06000013137320789,0.05917511969183958,0.06159848141202481,0.05005248554185819
f14,0.05781805804095842,0.05781805804095842,0.05993008008883097,0.058757735854933574,0.072037196802317
f25,0.056379633481145414,0.056379633481145414,0.05881129075432624,0.056198766368929655,0.047298150932071126
f8,0.056104275227012584,0.056104275227012584,0.05737778799470224,0.05475679943810138,0.04788132904779055
f19,0.05558284465626583,0.05558284465626583,0.05590364390106174,0.05597656791407011,0.044699579189036644
f24,0.05000611252708068,0.05000611252708068,0.05078093322899996,0.05014062596071436,0.038284773623012386
f23,0.04999350570624562,0.04999350570624562,0.04951356960059394,0.04893015460503846,0.03160266758800014
f21,0.048745476481685195,0.048745476481685195,0.04779832488086385,0.049250529908757466,0.04493457452757185
f15,0.04831523221649461,0.04831523221649461,0.04670179572983422,0.044259114352081,0.03135606187996473
f20,0.0008422529422437273,0.0008422529422437273,0.0007262971981238436,0.0007531765455174455,6.986612678372712e-05
f12,0.0008259176495973403,0.0008259176495973403,0.0007970666376530013,0.0007915561521578811,7.522966550223445e-05
f26,0.0008107949877192408,0.0008107949877192408,0.0008096458568232324,0.000782346867572278,6.671985554952685e-05
f30,0.0007978494438342504,0.0007978494438342504,0.0007903784254189685,0.0008159725689165959,6.304192450716225e-05
f31,0.0007953679393492446,0.0007953679393492446,0.0008315381029090084,0.0007741327109012675,6.304923198846842e-05
f17,0.000793781586063457,0.000793781586063457,0.0007701334645443547,0.0007939902457655115,6.527616507481932e-05
f7,0.0007916581305543763,0.0007916581305543763,0.0007857289020655657,0.0008403996098672973,6.723395631017876e-05
f9,0.0007806918459010869,0.0007806918459010869,0.0007681948992260424,0.0007516347054032685,7.154687842008822e-05
f28,0.0007706880179415359,0.0007706880179415359,0.0007433911390961748,0.0007628984410584896,7.137028097645131e-05
f0,0.00076791046856599,0.00076791046856599,0.000776870071908662,0.0008362813574193358,8.037340158948837e-05
f11,0.0007635326654161392,0.0007635326654161392,0.0007932239573782391,0.0007815089159695499,7.280875949527332e-05
f13,0.0007549067530088966,0.0007549067530088966,0.0008329562832760587,0.0007880493894172871,7.953274851208186e-05
f10,0.0007473766054464994,0.0007473766054464994,0.0007365397209870663,0.0007755634626765516,7.21958828681306e-05
f27,0.0007452313585301779,0.0007452313585301779,0.0007457730340570679,0.0008146428593396753,6.0631477829613865e-05
f22,0.0007387657946778986,0.0007387657946778986,0.000779181890471159,0.0007513051117511182,7.13113187516081e-05
f5,0.0007044853372185404,0.0007044853372185404,0.0007703276929425055,0.0007510678442598753,7.415942897961806e-05
