,XGB,LGB
f5,0.0499029160378,0.0449698664442
f19,0.0480036068688,0.0670397324354
f26,0.0469317639639,0.061943369168
f9,0.0462721922334,0.0510105025681
f11,0.0459664034828,0.0522139844825
f8,0.0450340483434,0.0581245607536
f22,0.0446844069242,0.0533053846352
f13,0.044368480031,0.0571278357925
f12,0.0440330862595,0.0502937830117
f17,0.0423922798054,0.0418761054998
f7,0.0417604693262,0.0388841745546
f14,0.0412922228609,0.0392776710061
f21,0.0412699546509,0.0380696421694
f2,0.0412147732527,0.0423592449741
f20,0.0396908146673,0.0356098726731
f1,0.0396380828376,0.0364518943288
f0,0.0392111161405,0.0340674514827
f23,0.0380477412024,0.0368875644471
f25,0.0375525336273,0.0295681128314
f4,0.0347705735962,0.028934260759
f24,0.0187830454563,0.0127387277155
f10,0.018587704807,0.012692408565
f3,0.0185536591237,0.0129509097839
f27,0.0185187641405,0.0126435924869
f6,0.0185105007837,0.0128884807152
f16,0.0184460144916,0.0127930440646
f18,0.0183916707789,0.0128383304517
f15,0.0181711743059,0.0124394922001
