,XGB,LGB
246,276,553
247,206,618
248,149,444
249,697,548
250,288,439
251,397,369
252,49,446
253,437,606
254,130,357
255,59,871
256,102,546
257,191,642
258,60,352
259,245,386
260,544,742
261,460,344
262,600,759
263,540,636
264,392,745
265,680,615
266,130,383
267,626,610
268,261,617
269,240,938
270,347,882
271,283,785
272,44,550
273,200,840
274,196,842
275,258,619
276,580,773
277,520,632
278,232,464
279,564,734
280,237,739
281,411,635
282,435,771
283,781,758
284,571,661
285,145,506
286,45,855
287,254,528
288,192,408
289,55,423
290,140,483
291,71,709
292,71,794
293,222,677
294,357,813
295,679,619
296,396,481
297,232,349
298,471,645
299,457,717
300,602,391
301,535,398
302,360,727
303,132,747
304,327,382
305,298,558
306,73,567
307,550,443
308,683,639
309,497,522
310,474,367
311,462,284
312,412,482
313,761,517
314,563,458
315,274,688
316,433,529
317,586,884
318,334,691
319,491,665
320,109,666
321,121,799
322,46,378
323,175,505
324,308,319
325,182,668
326,31,669
327,343,415
328,612,773
329,603,349
330,374,529
331,412,542
332,332,811
333,233,883
334,225,591
335,252,386
336,549,640
337,478,791
338,409,350
339,270,723
340,262,385
341,207,822
342,292,828
343,316,740
344,298,740
345,257,832
346,207,786
347,166,904
348,162,636
349,158,590
350,229,829
351,676,669
352,231,531
353,467,590
354,53,470
355,154,602
356,120,338
357,215,823
358,350,756
359,374,467
360,378,495
361,92,393
362,929,562
363,576,718
364,361,553
365,787,610
366,617,668
367,125,646
368,280,625
369,145,610
370,358,774
371,355,693
372,460,457
373,84,531
374,353,796
375,300,424
376,170,486
377,446,695
378,563,505
379,512,573
380,662,758
381,169,613
382,582,583
383,425,720
384,192,685
385,199,572
386,225,496
387,145,537
388,112,335
389,873,622
390,408,329
391,817,631
392,772,582
393,327,869
394,465,803
395,315,574
396,214,662
397,236,693
398,507,369
399,370,708
400,186,603
401,129,357
402,848,577
403,768,551
404,491,746
405,419,303
406,522,478
407,602,658
408,419,326
409,423,551
410,348,777
411,178,766
412,144,677
413,47,814
414,337,556
415,127,791
416,550,756
417,145,552
418,30,528
419,213,624
420,184,471
421,339,665
422,237,786
423,625,637
424,788,392
425,431,498
426,364,361
427,427,827
428,873,542
429,402,845
430,490,517
431,280,400
432,245,536
433,146,794
434,497,711
435,653,539
436,231,492
437,408,531
438,313,603
439,262,495
440,83,636
441,481,770
442,497,551
443,918,728
444,386,745
445,310,390
446,412,380
447,502,661
448,582,456
449,227,521
450,524,821
451,641,771
452,651,666
453,545,808
454,284,343
455,744,706
456,390,696
457,320,697
458,652,735
459,242,603
460,336,549
461,68,697
462,196,641
463,308,653
464,338,743
465,205,539
466,458,765
467,358,518
468,477,840
469,262,420
470,494,784
471,295,781
472,418,517
473,624,765
474,655,901
475,484,728
476,168,611
477,422,587
478,192,356
479,351,398
480,160,503
481,248,444
482,373,676
483,911,508
484,651,419
485,403,594
486,494,710
487,546,596
488,475,530
489,143,847
490,350,466
491,649,459
492,603,498
493,270,646
494,593,682
495,161,394
496,412,365
497,850,743
498,373,340
499,371,661
