,no_depth_limit,depth,depth_8,depth_18
0,0.672170996666,0.677807450294,0.686816036701,0.672595977783
1,0.653639316559,0.664496064186,0.681410491467,0.654608488083
2,0.636898338795,0.652125120163,0.676245331764,0.638163387775
3,0.62174898386,0.63985222578,0.671037495136,0.623684465885
4,0.60797560215,0.629051864147,0.667316257954,0.609486401081
5,0.594881892204,0.620017528534,0.662954032421,0.596893131733
6,0.583073318005,0.610492348671,0.659148752689,0.585109055042
7,0.571937322617,0.603254079819,0.656382262707,0.574522078037
8,0.561576783657,0.595161020756,0.653275370598,0.564239442348
9,0.552025198936,0.588384866714,0.650561451912,0.555053651333
10,0.542815446854,0.581189095974,0.648327469826,0.546097576618
11,0.534274995327,0.575688719749,0.645289242268,0.537667810917
12,0.526227295399,0.569581389427,0.642820179462,0.530012071133
13,0.518558442593,0.563710927963,0.640531480312,0.522894501686
14,0.51132017374,0.558451592922,0.638930141926,0.515761077404
15,0.504454433918,0.553839743137,0.636742413044,0.509206056595
16,0.497725844383,0.548780977726,0.635265529156,0.502631008625
17,0.491284757853,0.544281303883,0.633678019047,0.496633440256
18,0.485097765923,0.540896236897,0.631762683392,0.490447282791
19,0.479193329811,0.53794157505,0.630365908146,0.484870970249
20,0.473392724991,0.533593535423,0.62874943018,0.479753136635
21,0.467849105597,0.529619812965,0.626326858997,0.474829345942
22,0.462620526552,0.526035308838,0.624876201153,0.470045596361
23,0.45748013258,0.523410022259,0.623639464378,0.465007930994
24,0.452584952116,0.520838618279,0.62267178297,0.46095174551
25,0.44778880477,0.518180787563,0.621743023396,0.456313341856
26,0.442982047796,0.514947474003,0.620980679989,0.452304184437
27,0.438467264175,0.512519061565,0.619675695896,0.448519766331
28,0.434037029743,0.510054290295,0.618824243546,0.44502094388
29,0.42968070507,0.507628977299,0.617325544357,0.441288560629
30,0.425455212593,0.50593149662,0.616738140583,0.438194870949
31,0.421321362257,0.504851520061,0.615777730942,0.43431225419
32,0.41724178195,0.503207921982,0.615243554115,0.431670844555
33,0.413342773914,0.502241611481,0.614833116531,0.429591089487
34,0.409498333931,0.500304639339,0.614021956921,0.426040798426
35,0.405781626701,0.499500006437,0.613507926464,0.423573762178
36,0.402136743069,0.497364282608,0.612680315971,0.42200794816
37,0.39839309454,0.494373887777,0.61174929142,0.419546365738
38,0.395059049129,0.493606567383,0.61146903038,0.416988879442
39,0.391641199589,0.492654502392,0.610696852207,0.415888935328
40,0.388212949038,0.491831183434,0.609456658363,0.414259314537
41,0.38480335474,0.490492969751,0.608981132507,0.411387383938
42,0.381578296423,0.489781588316,0.607857346535,0.409045606852
43,0.37848430872,0.489115476608,0.606759011745,0.407813608646
44,0.375293642282,0.488220632076,0.605931639671,0.405444890261
45,0.372234493494,0.487607270479,0.60534209013,0.403951704502
46,0.369316726923,0.48628115654,0.604809522629,0.402811050415
47,0.366524010897,0.485753983259,0.604336798191,0.401290208101
48,0.364241212606,0.484322816133,0.603947341442,0.399154245853
49,0.361420422792,0.483669728041,0.603582561016,0.397572517395
50,0.359448939562,0.482047796249,0.60327899456,0.396172761917
51,0.357255101204,0.48166128993,0.602087914944,0.394901365042
52,0.355312407017,0.481114417315,0.601433932781,0.393890678883
53,0.353207170963,0.47920486331,0.600809335709,0.393085420132
54,0.351184368134,0.478424936533,0.600357115269,0.390969157219
55,0.348524957895,0.477171182632,0.599251449108,0.390013426542
56,0.346463650465,0.476505637169,0.598906457424,0.387546241283
57,0.344582676888,0.475735038519,0.598476886749,0.386969506741
58,0.34286954999,0.474231600761,0.598086416721,0.38522362709
59,0.341015517712,0.473624020815,0.597846329212,0.384677022696
60,0.339235633612,0.47247761488,0.597289800644,0.382440209389
61,0.33728992939,0.472045153379,0.596976935863,0.38066726923
62,0.335662186146,0.470655024052,0.596110165119,0.378581881523
63,0.333773195744,0.470004141331,0.595878005028,0.377587199211
64,0.332240074873,0.469541728497,0.595413863659,0.377174764872
65,0.330294430256,0.469206303358,0.595002830029,0.37476220727
66,0.328485608101,0.468635112047,0.594660818577,0.372896641493
67,0.327116787434,0.467974364758,0.594126582146,0.371528059244
68,0.325589388609,0.467606693506,0.59380865097,0.370332151651
69,0.323868483305,0.467163354158,0.593452990055,0.368847757578
70,0.322391301394,0.466767668724,0.592926800251,0.368275046349
71,0.32073161006,0.466042637825,0.59273570776,0.365756809711
72,0.319206118584,0.465421974659,0.592014610767,0.364481061697
73,0.317590147257,0.464591473341,0.591109633446,0.363286674023
74,0.315416157246,0.463692188263,0.590561032295,0.361060917377
75,0.313788503408,0.462870746851,0.590233325958,0.359196841717
76,0.312234520912,0.46164342761,0.589857757092,0.357345849276
77,0.310708194971,0.460765510798,0.589585244656,0.355823040009
78,0.309451967478,0.460216581821,0.589249968529,0.354312449694
79,0.30820119381,0.459941148758,0.588496088982,0.353313565254
80,0.305959671736,0.458347380161,0.588214755058,0.351584285498
81,0.304553598166,0.457905858755,0.587971448898,0.351005315781
82,0.303013026714,0.456083893776,0.587783396244,0.350135147572
83,0.30151501298,0.455641269684,0.587484300137,0.349372982979
