,XGB_CPU,LGBM
f25,0.0932258521828,0.121328127177
f27,0.0632190080043,0.0655229877318
f26,0.0567251256206,0.0555319436614
f24,0.0497628489651,0.0565731162937
f5,0.0471281808926,0.0539064107336
f22,0.0432961259634,0.0506403760057
f3,0.0355667921049,0.0386784517045
f21,0.0349412100837,0.039665753247
f0,0.0342201513323,0.0427164732046
f17,0.0323201219222,0.0336633854664
f9,0.0322766861672,0.0346099201882
f13,0.0306978037638,0.0323542393985
f19,0.0300153417172,0.03153848022
f6,0.0296592879536,0.0326399662603
f1,0.0291345434884,0.0323906455251
f2,0.0287901395716,0.0332487634466
f12,0.0287712525428,0.00262233131275
f14,0.0286819967715,0.0298717916936
f18,0.0285236184199,0.0299202011356
f15,0.028428418338,0.0286605092288
f23,0.0284102629875,0.0292168851388
f10,0.0282119010123,0.0305277701788
f20,0.0272239184277,0.00229617452169
f4,0.027134488398,0.0302725696336
f11,0.0266407251351,0.0278184339069
f8,0.0266138110658,0.00373703553598
f7,0.0260526134083,0.0268633472918
f16,0.0243277737592,0.00318391015733
