,no_depth_limit,depth,depth_8,depth_18
0,0.652003645897,0.671612203121,0.687320291996,0.661345303059
1,0.615232765675,0.652644276619,0.682254910469,0.633628070354
2,0.582194387913,0.635351538658,0.676873922348,0.608659565449
3,0.5518835783,0.620215892792,0.672442018986,0.584945499897
4,0.524283409119,0.603446781635,0.668839275837,0.564561188221
5,0.498800635338,0.590299963951,0.66538220644,0.544716179371
6,0.475252687931,0.577216148376,0.66204482317,0.524963796139
7,0.453414112329,0.564611494541,0.658857584,0.508766114712
8,0.433041393757,0.553166210651,0.656019568443,0.493367522955
9,0.41408649087,0.542615175247,0.652915120125,0.478855222464
10,0.396287858486,0.533304214478,0.650390863419,0.464256584644
11,0.379416614771,0.523841559887,0.648151397705,0.452652603388
12,0.363603740931,0.515353858471,0.64522600174,0.440645992756
13,0.348552465439,0.507631540298,0.64299249649,0.430239111185
14,0.334365129471,0.500199317932,0.640164852142,0.419942528009
15,0.320866733789,0.49308848381,0.638155579567,0.409757614136
16,0.308235824108,0.486695349216,0.636002421379,0.40081974864
17,0.29626762867,0.480387032032,0.634599208832,0.391494423151
18,0.284956097603,0.474319756031,0.633158743382,0.382963508368
19,0.274092584848,0.468971818686,0.631157517433,0.376413971186
20,0.263763219118,0.462949424982,0.628924965858,0.369178920984
21,0.253956019878,0.457801520824,0.627572000027,0.363080620766
22,0.244636386633,0.45351433754,0.626541554928,0.355346113443
23,0.235699340701,0.449100852013,0.624816834927,0.350405991077
24,0.227149263024,0.445549964905,0.62348484993,0.344757735729
25,0.219045951962,0.442198008299,0.622122943401,0.339299529791
26,0.211272627115,0.437175363302,0.620615899563,0.333343654871
27,0.203908488154,0.434230566025,0.619711220264,0.330035835505
28,0.196847230196,0.430168867111,0.618339180946,0.324119478464
29,0.190082162619,0.426595509052,0.617115318775,0.318284720182
30,0.183521091938,0.423013150692,0.616095602512,0.3127823174
31,0.177379146218,0.419879794121,0.61520165205,0.309842437506
32,0.17144446075,0.417506068945,0.614492714405,0.304900437593
33,0.165641605854,0.416271656752,0.613187134266,0.301419228315
34,0.160193234682,0.413326114416,0.612577497959,0.298517078161
35,0.154931470752,0.412031769753,0.612039327621,0.294383823872
36,0.149943307042,0.409638732672,0.611277520657,0.289845794439
37,0.145104452968,0.408021509647,0.610507488251,0.288618355989
38,0.1404491961,0.406705915928,0.610043823719,0.285368353128
39,0.136019915342,0.405414313078,0.608749449253,0.28381973505
40,0.131772145629,0.404326140881,0.607870638371,0.281470000744
41,0.127676635981,0.400735497475,0.607143521309,0.279850929976
42,0.123774439096,0.399274110794,0.606271386147,0.277724772692
43,0.119979694486,0.397386312485,0.605278253555,0.276356369257
44,0.116348996758,0.396656960249,0.604257941246,0.273294180632
45,0.112871654332,0.394820421934,0.603817999363,0.272150725126
46,0.109506554902,0.393963783979,0.603207349777,0.271230816841
47,0.106314845383,0.393092244864,0.602420985699,0.270040899515
48,0.103247307241,0.392528444529,0.601465463638,0.269235163927
49,0.100283458829,0.391116321087,0.600985229015,0.268637150526
50,0.0974341258407,0.389903455973,0.600504755974,0.267393380404
51,0.0946845933795,0.389165937901,0.599878013134,0.26638135314
52,0.0920425951481,0.386399149895,0.599456846714,0.265780210495
53,0.0895100533962,0.385026961565,0.598854064941,0.261169195175
54,0.0870748981833,0.38332054019,0.597843229771,0.260144859552
55,0.0847219973803,0.382551312447,0.597380042076,0.257420301437
56,0.082467675209,0.381959199905,0.596779584885,0.256248831749
57,0.0802947431803,0.379641413689,0.595965921879,0.255347579718
58,0.0782231912017,0.379100173712,0.59490352869,0.254742234945
59,0.0762116983533,0.377984195948,0.594404041767,0.25290080905
60,0.0742818117142,0.377113074064,0.593988478184,0.252018660307
61,0.0724138393998,0.375365138054,0.593570351601,0.251361042261
62,0.0706263333559,0.37481790781,0.593097507954,0.250385135412
63,0.0689091980457,0.374026417732,0.592711448669,0.249893352389
64,0.0672449395061,0.373218029737,0.592029869556,0.249347552657
65,0.0656507536769,0.369841039181,0.591378688812,0.248562335968
66,0.064121440053,0.369265288115,0.590752184391,0.24777393043
67,0.0626504346728,0.367858022451,0.590044021606,0.245228946209
68,0.0612384304404,0.367189973593,0.589380800724,0.244828552008
69,0.0598715692759,0.365644484758,0.588904201984,0.244098469615
70,0.0585535764694,0.362753927708,0.588694036007,0.240765601397
71,0.0572763085365,0.361678689718,0.588286876678,0.240329504013
72,0.0560657046735,0.360434114933,0.587430655956,0.240018382668
73,0.0549025759101,0.360192805529,0.58694434166,0.23726156354
74,0.0537738800049,0.359721004963,0.586485624313,0.236138448119
75,0.052683673799,0.358050107956,0.586121559143,0.235139280558
76,0.0516345463693,0.357561141253,0.585464954376,0.234151721001
77,0.0506100952625,0.357156604528,0.584880292416,0.233242273331
78,0.0496327877045,0.356344938278,0.583926141262,0.232359841466
79,0.0486770421267,0.355018794537,0.58370411396,0.231863573194
80,0.0477634631097,0.353557527065,0.583212852478,0.231061324477
81,0.0468763336539,0.352128952742,0.582363188267,0.229326412082
82,0.0460165664554,0.35013127327,0.581768155098,0.228839024901
83,0.0451885648072,0.349401056767,0.581375539303,0.226485550404
84,0.0443898625672,0.3482170403,0.580989897251,0.225988268852
85,0.0436157472432,0.347525894642,0.580520927906,0.224809676409
86,0.0428649745882,0.34622836113,0.579690277576,0.22349640727
87,0.0421372316778,0.344285309315,0.579427421093,0.222161158919
88,0.0414332933724,0.343811988831,0.578402876854,0.221644550562
89,0.0407473221421,0.34225666523,0.578031659126,0.220571264625
90,0.0400875508785,0.341634809971,0.577468156815,0.219377011061
91,0.0394438132644,0.340305954218,0.576668262482,0.218513071537
92,0.0388140566647,0.339102476835,0.576142370701,0.218066677451
93,0.038200430572,0.337961792946,0.575937390327,0.216322302818
94,0.0376089774072,0.336458712816,0.575466394424,0.215693175793
95,0.0370321236551,0.335665553808,0.575131058693,0.214736640453
