,XGB,XGB_GPU,LGB
f7,0.682462464756,0.68335791774,0.670901076456
f11,0.0557999550401,0.0560420544267,0.0804394192331
f15,0.0540086643184,0.055671603425,0.0726678647408
f14,0.0534947808742,0.0539689838753,0.0416329420549
f10,0.0442047643748,0.0445423916364,0.0743777572035
f8,0.040135062894,0.0394321997189,0.043502863456
f9,0.0356781051607,0.0373974327356,0.00720934298711
f4,0.0279588437132,0.0226517026519,0.00913638569286
f3,0.00108763120516,0.00110458811635,1.32659179322e-05
f5,0.00108660917013,0.00124739666436,9.91618445165e-06
f1,0.00105164987321,0.00113271599049,3.64005560525e-05
f6,0.000790872731187,0.000551068166257,8.96694731037e-06
f13,0.000748267151759,0.00079449807997,2.41633183558e-05
f12,0.000620063108369,0.000726096560465,1.52606333666e-05
f0,0.000478114441642,0.000595472987919,1.59411392699e-05
f2,0.000394151186862,0.000783877224364,8.43347855597e-06
