,XGB,XGB_GPU,LGB
0,508,508,505
1,509,507,509
2,509,509,508
3,509,508,508
4,506,504,505
5,491,490,492
6,503,503,505
7,475,474,501
8,509,507,509
9,505,470,470
10,503,501,506
11,472,467,470
12,484,479,478
13,482,474,484
14,482,475,489
15,485,469,485
16,459,481,466
17,463,452,487
18,478,469,495
19,491,450,458
20,456,469,466
21,479,476,467
22,491,450,466
23,454,490,473
24,461,445,469
25,472,483,494
26,444,485,444
27,489,483,452
28,483,433,447
29,424,435,451
30,433,411,454
31,448,491,446
32,456,421,466
33,440,414,457
34,455,418,451
35,443,427,462
36,407,454,425
37,462,477,461
38,447,418,448
39,321,493,405
40,398,380,404
41,403,465,454
42,470,335,371
43,481,426,467
44,351,452,421
45,455,461,455
46,400,392,389
47,398,426,327
48,336,324,430
49,387,460,404
50,373,407,389
51,438,425,484
52,436,456,368
53,418,371,417
54,411,434,346
55,297,425,370
56,415,316,392
57,420,402,314
58,399,388,446
59,362,285,428
60,262,258,435
61,335,318,430
62,252,274,470
63,371,358,431
64,321,290,334
65,338,421,403
66,425,432,493
67,312,432,442
68,421,448,400
69,498,414,434
70,404,394,422
71,409,225,427
72,447,357,488
73,482,465,422
74,391,401,397
75,472,379,373
76,437,357,413
77,495,400,379
78,377,420,401
79,483,420,410
80,454,496,457
81,368,430,358
82,412,386,384
83,470,480,402
84,481,497,344
85,454,487,459
86,455,417,374
87,425,444,409
88,412,319,378
89,451,444,404
90,363,322,363
91,363,298,403
92,355,414,389
93,364,415,426
94,452,426,454
95,468,223,497
96,435,460,302
97,360,376,454
98,229,422,321
99,246,353,467
