,XGB_CPU,LGBM
f25,0.133025153715,0.169227075045
f27,0.0766641090854,0.0907352520458
f26,0.0685858901401,0.0698570505088
f5,0.053474581101,0.0638361159887
f22,0.0525548573447,0.0624628171373
f24,0.051262718721,0.0652790284356
f0,0.0368544418433,0.0493135396602
f21,0.0362815766865,0.0431914973786
f8,0.0347098893844,0.00602515121601
f3,0.0338605323512,0.0371792359123
f9,0.0309739996161,0.0334661640104
f20,0.0283963945158,0.0032566995539
f16,0.0278258089128,0.00374471672907
f13,0.027134581962,0.0275493929665
f17,0.0260921492814,0.0274199538603
f23,0.0255487909998,0.0261400706425
f12,0.0245670297577,0.00358733599878
f1,0.0230294781825,0.0225374796299
f6,0.0224523774372,0.02309077628
f14,0.0216661556219,0.0209740982059
f10,0.0215674428459,0.0212892164544
f18,0.0215267015752,0.0208934879926
f11,0.0214015815313,0.017615985595
f15,0.0205554477031,0.0187927840304
f19,0.0203616254511,0.017484663186
f7,0.0199971967934,0.0181742917828
f4,0.0198374781161,0.017647628284
f2,0.0197920093241,0.0192284914699
