,XGB,XGB_GPU,LGB
f15,0.0536868684421,0.053891849641,0.0462390380697
f22,0.0503390971281,0.0504746543486,0.0636919586145
f4,0.0500378778614,0.0503398857105,0.0655359682033
f12,0.0480191671281,0.0482262408792,0.0588536701672
f25,0.04793510207,0.0485486710879,0.0574136259686
f19,0.0461799767481,0.0457754426298,0.0493240710915
f18,0.0461565526037,0.045988228667,0.0422066660367
f20,0.0460662247658,0.0459747945802,0.0496010691203
f13,0.0459543100544,0.0467825975847,0.0570452715905
f27,0.0456999052866,0.0461007806509,0.0555487926257
f8,0.0454069920997,0.0455083550138,0.0432393457606
f6,0.0445829867346,0.044781554841,0.0479284602424
f3,0.0443198650649,0.0441298917013,0.0439298680867
f9,0.0427279533802,0.0430345894371,0.0364860739788
f21,0.0420424789212,0.041856666005,0.0418803450718
f14,0.040869166958,0.0416141149544,0.0406000323854
f10,0.0404678786414,0.0400130350509,0.0368258160458
f7,0.0403749972385,0.0399219628422,0.0367019106905
f24,0.0396833260926,0.0393809005412,0.0331698081524
f17,0.036373388373,0.0358804391706,0.0296775687087
f16,0.0129657231313,0.0128434482267,0.00810972255859
f26,0.0129361337159,0.012855660578,0.00799460377943
f11,0.0129192161939,0.0127804342488,0.00797486862739
f23,0.0128864383867,0.0126624490688,0.00788611629193
f5,0.0128822699016,0.0125636441641,0.00804109112268
f1,0.0128532916452,0.0126781933828,0.00800630810939
f2,0.0128514872607,0.0127766750319,0.00798173790955
f0,0.0127813241723,0.0126148399614,0.00810619098983
