,XGB_CPU,XGB_GPU,LGBM
f15,0.0955946685909,0.0990513051643,0.0809791288528
f13,0.0689253559431,0.0695823935783,0.0679354786782
f14,0.0637803127117,0.0647687653829,0.0732457156207
f9,0.0495715421025,0.0453439166357,0.0396372292909
f4,0.0486941693858,0.049431433079,0.0604057201112
f2,0.0478644931238,0.0448906995274,0.0419872061959
f8,0.0433256495002,0.0440867168262,0.0550867634829
f0,0.043204204705,0.0441587430061,0.0517290516176
f5,0.0419085361681,0.0414119460957,0.0449412304432
f27,0.04146865991,0.0412859667999,0.0594098381801
f22,0.0412045617575,0.040857524314,0.0572150296007
f20,0.0409054187968,0.041840947512,0.0495645548104
f6,0.0407948121229,0.0411712325716,0.0418209123477
f3,0.0377783352655,0.0377237448898,0.0332324074886
f16,0.0370420295044,0.0361790379274,0.0421657474233
f1,0.0364950755536,0.0363625052806,0.0337211328027
f21,0.0360938697403,0.0361697898788,0.036171136108
f11,0.0340576312615,0.0332547745743,0.0308252613947
f24,0.0308167508305,0.0300931951966,0.0288388881465
f10,0.0251523064619,0.0250593493973,0.0171936353747
f17,0.0123342737087,0.0121285200104,0.00639123172997
f12,0.0120477784429,0.0124117699488,0.00700312216412
f26,0.0120276791705,0.0122704248734,0.00712554519534
f18,0.01197209407,0.0126541606946,0.00748380513316
f7,0.0118481492617,0.0119817446184,0.0064382855433
f19,0.0117175792614,0.0123229497555,0.00658661016156
f25,0.0117128680913,0.0116947729238,0.00644106211784
f23,0.0116611945573,0.0118116695372,0.00642426998403
