,XGB,XGB_GPU,LGB
0,0.630765,0.630798,0.63100707531
1,0.579038,0.57911,0.579352021217
2,0.535523,0.535629,0.536241829395
3,0.498747,0.499065,0.499355852604
4,0.466904,0.467217,0.467803418636
5,0.439664,0.440001,0.440523654222
6,0.415728,0.415862,0.416624546051
7,0.394966,0.395333,0.395806372166
8,0.376724,0.377113,0.377218097448
9,0.360372,0.360916,0.360769510269
10,0.345351,0.346225,0.346112072468
11,0.332348,0.333135,0.333063453436
12,0.320898,0.321662,0.321649044752
13,0.310305,0.311408,0.311274945736
14,0.300942,0.302028,0.302128076553
15,0.292381,0.293861,0.293782413006
16,0.284539,0.286165,0.286210328341
17,0.277899,0.279199,0.279628813267
18,0.271771,0.272944,0.273465156555
19,0.266213,0.267242,0.267866104841
20,0.261079,0.262187,0.262621432543
21,0.256228,0.257583,0.258034974337
22,0.251983,0.253214,0.253802120686
23,0.248171,0.24931,0.249728664756
24,0.244532,0.245804,0.246234297752
25,0.241136,0.242548,0.242876768112
26,0.238191,0.239684,0.239756658673
27,0.235375,0.236881,0.237170487642
28,0.232778,0.234366,0.234770357609
29,0.23021,0.232006,0.232174009085
30,0.22803,0.229872,0.23000022769
31,0.226154,0.227957,0.22827064991
32,0.224141,0.226203,0.226216971874
33,0.222671,0.224451,0.224675267935
34,0.221319,0.22305,0.223139569163
35,0.220058,0.221764,0.221560165286
36,0.218442,0.22063,0.220122456551
37,0.217202,0.219241,0.218768551946
38,0.215988,0.217856,0.21742862463
39,0.215009,0.216564,0.216225042939
40,0.213887,0.215325,0.21500223875
41,0.212911,0.214138,0.213934719563
42,0.21201,0.213271,0.213090777397
43,0.211058,0.212495,0.212254852057
44,0.21,0.211493,0.211302310228
45,0.208987,0.210685,0.210387930274
46,0.208229,0.209916,0.20961304009
47,0.207568,0.209289,0.20877790451
48,0.2069,0.208531,0.20811881125
49,0.206277,0.207943,0.207472801208
50,0.205746,0.207534,0.20657427609
51,0.205185,0.206844,0.206162393093
52,0.204664,0.20619,0.205433472991
53,0.204129,0.205625,0.204984113574
54,0.203711,0.205149,0.204580813646
55,0.203401,0.204808,0.204081878066
56,0.202735,0.204401,0.203461319208
57,0.202233,0.203847,0.203029632568
58,0.201951,0.203534,0.202603563666
59,0.201545,0.203286,0.202096998692
60,0.201189,0.203048,0.20183339715
61,0.200716,0.202674,0.20140466094
62,0.200491,0.202333,0.201051354408
63,0.200298,0.202047,0.200374409556
64,0.200176,0.201953,0.200016990304
65,0.199836,0.201822,0.199651882052
66,0.19972,0.20156,0.199305132031
67,0.199671,0.201478,0.199179112911
68,0.199581,0.20133,0.198908165097
69,0.198971,0.200921,0.198131427169
70,0.198832,0.200858,0.197940871119
71,0.198791,0.200808,0.197555840015
72,0.198684,0.200704,0.197335928679
73,0.19863,0.200626,0.197223693132
74,0.19791,0.200574,0.197038814425
75,0.197448,0.200528,0.196646928787
76,0.197424,0.200456,0.196353912354
77,0.197387,0.200381,0.196118578315
78,0.197365,0.200032,0.195686757565
79,0.197165,0.199967,0.19534444809
80,0.197032,0.199932,0.195159927011
81,0.196679,0.199904,0.19497461617
82,0.196594,0.19973,0.194585770369
83,0.196553,0.19968,0.194378867745
84,0.195912,0.199594,0.194303095341
85,0.195858,0.199431,0.194201618433
86,0.195815,0.199381,0.194068580866
87,0.195635,0.19918,0.193864613771
88,0.195603,0.199144,0.193610861897
89,0.195561,0.199127,0.193258732557
90,0.195537,0.199101,0.193004921079
91,0.195256,0.199061,0.192521095276
92,0.195234,0.19899,0.19207406044
93,0.19521,0.198976,0.191078454256
94,0.195165,0.198522,0.190966159105
95,0.195125,0.198463,0.190744370222
96,0.194778,0.198287,0.190485849977
97,0.194728,0.198221,0.190243795514
98,0.19468,0.198042,0.190148711205
99,0.194671,0.197951,0.189794227481
