,XGB,XGB_GPU,LGB
0,0.655383,0.655378,0.655457854271
1,0.624199,0.624191,0.624506950378
2,0.598235,0.598244,0.598466813564
3,0.575066,0.575028,0.57509714365
4,0.554828,0.554858,0.555946290493
5,0.537325,0.537379,0.538053095341
6,0.520771,0.520812,0.522358894348
7,0.507536,0.507571,0.507335662842
8,0.495142,0.494961,0.494721412659
9,0.48399,0.484089,0.483410716057
10,0.474282,0.474418,0.472594290972
11,0.464448,0.464592,0.463749647141
12,0.455353,0.455896,0.454978883266
13,0.446986,0.447346,0.447411388159
14,0.439754,0.439508,0.439550042152
15,0.43249,0.433495,0.432458519936
16,0.425969,0.427102,0.425795257092
17,0.419322,0.42053,0.420276433229
18,0.413805,0.415524,0.415067672729
19,0.408344,0.411365,0.409575045109
20,0.403487,0.406647,0.40585359931
21,0.398677,0.401065,0.400971978903
22,0.394965,0.397659,0.397107541561
23,0.392056,0.393188,0.393949568272
24,0.389045,0.388788,0.387525051832
25,0.385007,0.385969,0.384480834007
26,0.380825,0.38266,0.380551636219
27,0.377527,0.376458,0.377406269312
28,0.375156,0.373097,0.374532669783
29,0.3695,0.370983,0.372914254665
30,0.366975,0.36858,0.367894917727
31,0.364522,0.365577,0.364650160074
32,0.361784,0.363709,0.362383902073
33,0.358993,0.361531,0.359189122915
34,0.357136,0.357618,0.357392728329
35,0.354834,0.35501,0.355345398188
36,0.352908,0.353332,0.353512585163
37,0.351067,0.349342,0.351310372353
38,0.348553,0.348137,0.34941971302
39,0.346446,0.346347,0.348118126392
40,0.345284,0.345611,0.345232665539
41,0.343803,0.342592,0.343894571066
42,0.341414,0.341086,0.342394322157
43,0.339299,0.338976,0.341386765242
44,0.337764,0.337497,0.340058147907
45,0.336861,0.333786,0.337756991386
46,0.336098,0.332599,0.335419297218
47,0.335174,0.331399,0.333966881037
48,0.334503,0.330049,0.332797437906
49,0.333034,0.329196,0.331570744514
50,0.332669,0.328606,0.329633206129
51,0.331843,0.326438,0.3289308846
52,0.330957,0.324654,0.327828288078
53,0.330366,0.323972,0.327412366867
54,0.329665,0.321923,0.324644416571
55,0.328304,0.320619,0.321818590164
56,0.325736,0.320102,0.320730507374
57,0.324561,0.319627,0.318137049675
58,0.324074,0.318922,0.316585659981
59,0.322564,0.317547,0.315036892891
60,0.321471,0.316178,0.313621252775
61,0.320966,0.315957,0.31279823184
62,0.319995,0.314781,0.312402039766
63,0.318927,0.314167,0.312162220478
64,0.317117,0.312928,0.310889929533
65,0.316894,0.312241,0.310406416655
66,0.315841,0.309811,0.308140069246
67,0.314919,0.309437,0.30791965127
68,0.314705,0.308414,0.307266682386
69,0.314441,0.307375,0.307002812624
70,0.313294,0.306007,0.306768476963
71,0.311918,0.305853,0.30602991581
72,0.310806,0.304401,0.305353522301
73,0.308024,0.304021,0.304948657751
74,0.307582,0.303318,0.304421722889
75,0.30707,0.303209,0.302901953459
76,0.303989,0.302882,0.30172637105
77,0.303664,0.301723,0.301128268242
78,0.303399,0.299405,0.300768375397
79,0.303211,0.297352,0.300088882446
80,0.3027,0.296982,0.299757272005
81,0.302325,0.29686,0.29882723093
82,0.300146,0.295229,0.298451662064
83,0.299141,0.293386,0.298013299704
84,0.298298,0.293283,0.297884851694
85,0.297866,0.292022,0.29768717289
86,0.29651,0.29072,0.296921730042
87,0.296367,0.290094,0.295716702938
88,0.295819,0.289033,0.295481979847
89,0.294373,0.288882,0.294789940119
90,0.293713,0.288376,0.294453620911
91,0.292848,0.287148,0.293351054192
92,0.291874,0.287041,0.291439592838
93,0.291238,0.286566,0.290674179792
94,0.290374,0.285368,0.289856940508
95,0.290157,0.284665,0.287917196751
96,0.289287,0.283897,0.287694692612
97,0.287716,0.283179,0.287512511015
98,0.287002,0.281139,0.286273062229
99,0.286717,0.281009,0.284825503826
