,XGB,LGB
f5,0.0565153593777,0.0491430994351
f9,0.0500131728037,0.055061089368
f26,0.0494068951916,0.0655312287351
f11,0.0489966895121,0.056721720504
f19,0.0487819002056,0.0718382849315
f13,0.0458089685916,0.0593781294447
f8,0.0454859544968,0.0616444129565
f12,0.0453521160555,0.0520084329412
f22,0.0450152492606,0.057446957759
f7,0.044073738771,0.0409717063219
f17,0.0432622017317,0.0439630705691
f14,0.0432410657945,0.0407313197879
f21,0.0426007175868,0.0391369854526
f2,0.0420614697838,0.0446663517976
f0,0.04088304117,0.0341317684388
f1,0.0405432788906,0.0361118296764
f20,0.0399145365418,0.0357675156405
f25,0.0384139757791,0.0292995373183
f23,0.0383795865991,0.0367629441975
f4,0.0350180471311,0.0279771404621
f24,0.0146774606662,0.00796372399069
f6,0.0146730020833,0.00772975499045
f15,0.0146201381194,0.00759365184859
f3,0.0146125528318,0.008110659346
f18,0.0146077351896,0.0077576820262
f16,0.0145027432847,0.00738364242862
f27,0.0143667106355,0.00742672763721
f10,0.0141716919148,0.00774063199417
