,XGB,XGB_GPU,LGB
0,4402,3955,3931
1,4176,3987,3936
2,4324,4183,4082
3,4296,4048,3902
4,4174,4074,4410
5,4730,4368,4402
6,4515,4298,4582
7,4562,4368,4565
8,4672,4508,4506
9,4751,4523,4951
10,4983,4776,4946
11,5057,4915,5038
12,5123,4794,5125
13,5034,4923,5125
14,5405,4913,5302
15,5045,4878,5034
16,5039,4505,4897
17,4791,4784,5014
18,5078,4600,4911
19,4740,4650,4870
20,4980,4482,4745
21,4861,4430,5180
22,4691,4658,5035
23,4902,4697,5102
24,4421,4430,4778
25,4503,4877,4906
26,4493,4506,4584
27,4820,4275,4440
28,4496,4107,4739
29,4395,3746,4568
30,4280,4129,4470
31,4153,3713,4634
32,4365,3851,4338
33,3776,3805,4451
34,3989,3698,4266
35,3792,3432,3989
36,3592,3109,4167
37,3544,3498,4336
38,3589,2972,4245
39,3278,2822,3878
40,3301,2817,3877
41,3119,2649,3691
42,2817,2746,3610
43,2780,2543,3766
44,2890,2693,3091
45,2411,2568,3033
46,2347,2070,3510
47,1634,2126,2536
48,2241,2239,2839
49,1803,1891,2442
50,2133,2171,2396
51,1620,1972,3166
52,1757,1654,2854
53,2270,1499,2463
54,1785,1377,2027
55,1339,875,1961
56,1058,1111,2234
57,1257,1162,1727
58,870,1259,1929
59,1871,885,2149
60,1383,1299,1340
61,1260,849,1753
62,798,703,1685
63,1480,728,1432
64,1028,908,1946
65,2025,370,1021
66,338,556,1361
67,260,454,852
68,579,346,685
69,231,323,1342
70,293,303,1207
71,219,177,1059
72,350,343,661
73,108,581,650
74,563,1053,2616
75,241,348,947
76,346,608,442
77,130,1687,763
78,1373,213,1297
79,123,2658,483
80,154,109,1780
81,402,212,2009
82,212,280,3021
83,88,459,533
84,343,304,1514
85,248,142,1363
86,555,458,688
87,563,169,1058
88,346,393,1557
89,159,446,708
90,692,415,1694
91,906,294,837
92,652,150,563
93,960,584,385
94,476,557,1488
95,95,256,3762
96,128,407,1382
97,278,112,1679
98,1096,321,2469
99,139,678,1896
