,XGB,XGB_GPU,LGB
0,17691,17099,17888
1,16781,16757,16977
2,17237,17149,17285
3,16435,16559,16530
4,16760,16865,17273
5,16850,16518,16578
6,16061,16049,16323
7,16548,16301,16925
8,16203,16203,16293
9,16373,16115,16406
10,15382,15613,15976
11,15900,15567,16004
12,16114,16289,16840
13,14960,14964,15828
14,15749,15428,15114
15,14564,14406,14315
16,14712,14910,14797
17,13145,13882,14511
18,13998,12736,13401
19,14314,13684,12814
20,12907,12438,14197
21,12620,11584,13523
22,14084,13053,11615
23,11024,12081,13378
24,12292,12343,11685
25,12113,10253,10729
26,12507,11644,11690
27,11357,11041,12656
28,10446,9866,12150
29,8997,11281,8766
30,11082,10005,11130
31,9134,9252,10906
32,7248,8698,9752
33,10642,9285,8635
34,9037,5224,8384
35,5979,6684,6612
36,6467,6780,7752
37,9138,8423,5953
38,11075,5601,8134
39,5230,5995,10613
40,9021,6622,7969
41,9805,6247,5773
42,5366,6361,6854
43,8283,6605,8102
44,8090,3547,5272
45,7189,6706,4011
46,9004,7458,8955
47,5504,4223,6303
48,4308,6685,4099
49,6376,3860,6842
50,4776,11043,4519
51,3377,7298,5157
52,4795,3714,7159
53,6525,3770,6411
54,4307,8689,3311
55,8280,4042,7191
56,3532,4979,5541
57,5880,8457,2749
58,4342,4472,5460
59,6399,6111,7318
60,7498,6072,6466
61,6134,4478,7446
62,5526,6057,3049
63,4908,6784,4482
64,3933,2518,3023
65,2380,6442,5718
66,5761,4514,5267
67,5745,3171,8272
68,5748,6069,3378
69,3338,8054,9404
70,6216,1953,2469
71,5248,7660,3464
72,3993,2726,9374
73,2198,5813,6018
74,3432,2660,4013
75,1391,4559,2906
76,5775,4429,8338
77,3967,4499,3149
78,2841,5021,4691
79,2849,8078,1798
80,2053,2207,3418
81,3119,3377,3864
82,3342,3068,8267
83,5104,2695,3581
84,6435,2947,6998
85,4113,2477,6257
86,4341,5049,3021
87,4219,2165,9794
88,1908,2774,3498
89,8756,2673,4854
90,7462,2564,8490
91,3882,3285,2676
92,4228,3750,2681
93,2483,1300,1998
94,2054,1814,1751
95,8085,1819,3411
96,5543,3513,2892
97,5345,2996,5019
98,2063,2772,8076
99,5061,3686,4900
