,XGB_CPU,XGB_GPU,LGBM
f7,0.105837214958,0.10427659207,0.0585448587287
f11,0.0725654735472,0.0710086019126,0.0482410358168
f0,0.057497681364,0.0580029066445,0.0550717881791
f4,0.0523530224495,0.0531099199809,0.0465501494129
f20,0.0479201006451,0.0467760575032,0.0446518721622
f23,0.0367712035554,0.0359512610626,0.0467692739112
f1,0.0353921535368,0.036412426594,0.0340175868474
f27,0.0339590237283,0.0338934812972,0.0416504955908
f8,0.0337912929212,0.034359122141,0.0355320154913
f2,0.0318643629281,0.0320366531141,0.033201868715
f12,0.0308842123999,0.0306107110382,0.0260000180811
f21,0.0305602718843,0.0311808297682,0.0374484936391
f18,0.0302362608473,0.0319536139639,0.0359552407157
f14,0.0302318483778,0.0298739133445,0.0316783885135
f3,0.0298669772635,0.0306476472085,0.0374519493918
f24,0.0292662518414,0.0275983602425,0.0330096333592
f9,0.0292332682309,0.0296187212158,0.0341512989724
f22,0.0289915341988,0.0283979497464,0.0320052053672
f16,0.0284863543681,0.027847851189,0.034129833354
f26,0.0283032389139,0.0282672974748,0.0388030671033
f5,0.0270307244949,0.027900428909,0.0334457627494
f25,0.0267606047337,0.0268168852116,0.0334006371993
f17,0.0262484911232,0.0267513269489,0.0287253615336
f19,0.0258071454781,0.024545847716,0.0257593118135
f13,0.0251612651614,0.0254670444658,0.0224510735194
f10,0.0230725320721,0.0241639407275,0.0244045968813
f15,0.0217646056338,0.0220299016665,0.0254367093951
f6,0.0201428833431,0.0205007068424,0.0215124735556
