,XGB_CPU,XGB_GPU,LGBM
f7,0.11034936503,0.112957755562,0.0784571173712
f11,0.0920551331372,0.0895018487369,0.0637771648139
f0,0.0619630586877,0.0626086655228,0.068293639074
f4,0.0617171697947,0.0597238866389,0.0561232346873
f20,0.0507245053386,0.0502434220584,0.0551039321127
f1,0.0405679121746,0.0384371359198,0.0347884907238
f23,0.035416475879,0.039976306116,0.052811232063
f27,0.035034115335,0.0325407002746,0.0420259261491
f8,0.0340767661196,0.0327391491565,0.0339287201184
f12,0.0321697584233,0.0353920845497,0.0254652937465
f22,0.0298395977415,0.028193524355,0.0272973224682
f2,0.0290592474183,0.0317706316942,0.032566648609
f9,0.0276899189216,0.0250466617494,0.0314006852922
f21,0.0274806928969,0.0277540257672,0.0406885469247
f18,0.0273647638572,0.0304452347294,0.0320461012512
f26,0.0270581300924,0.0254240085171,0.0336940598452
f14,0.0268447574407,0.0280265056502,0.027822541469
f3,0.0267295034696,0.0292951129836,0.0327373109486
f17,0.0253826323541,0.0246231612876,0.0256235342441
f24,0.02524395669,0.02450881087,0.0295471741227
f13,0.0247972093106,0.0219087101804,0.0188073004771
f16,0.0240020780134,0.0245546167686,0.0342006815627
f25,0.023159977115,0.0265129231721,0.0260084717992
f19,0.0224582711137,0.0191177312249,0.0196867456892
f5,0.021833362328,0.0224257296508,0.0269904642286
f15,0.0200266549538,0.0188712192058,0.0152552602191
f10,0.0189644205062,0.0208048880235,0.0200269128439
f6,0.0179905658573,0.0165955496345,0.0148254871455
