,XGB,XGB_GPU,LGB
0,255,255,256
1,256,256,256
2,256,256,256
3,254,254,256
4,251,251,256
5,255,255,256
6,256,256,256
7,252,252,254
8,256,255,255
9,251,255,256
10,254,255,254
11,254,252,255
12,251,255,253
13,255,254,256
14,251,255,255
15,255,251,252
16,248,251,254
17,236,228,254
18,244,246,227
19,239,231,242
20,250,247,253
21,250,250,228
22,250,231,253
23,254,252,251
24,248,249,253
25,250,253,248
26,247,240,248
27,212,233,237
28,221,248,230
29,249,238,253
30,244,235,241
31,182,215,248
32,251,248,218
33,233,239,245
34,221,224,214
35,244,216,236
36,217,240,213
37,221,195,223
38,173,233,255
39,225,206,229
40,202,200,215
41,231,194,215
42,197,242,200
43,234,189,248
44,215,243,238
45,186,197,198
46,222,206,223
47,241,169,209
48,238,231,167
49,172,202,179
50,228,216,222
51,157,256,204
52,227,206,249
53,231,176,248
54,206,189,188
55,208,250,192
56,197,168,253
57,202,189,242
58,157,240,188
59,210,168,240
60,189,213,231
61,165,176,186
62,197,195,196
63,204,179,181
64,176,164,217
65,193,188,172
66,247,193,167
67,178,183,183
68,211,204,174
69,169,198,201
70,168,160,229
71,137,205,167
72,179,169,169
73,180,146,165
74,137,180,178
75,247,172,211
76,162,145,221
77,177,173,251
78,183,159,216
79,180,209,190
80,180,201,225
81,141,218,253
82,194,197,164
83,153,175,193
84,168,166,182
85,187,151,166
86,192,164,178
87,188,153,166
88,230,172,166
89,159,184,193
90,147,139,186
91,173,146,193
92,177,143,247
93,179,256,211
94,242,216,213
95,239,224,173
96,235,164,162
97,156,152,155
98,155,185,176
99,174,132,149
