,XGB,XGB_GPU,LGB
0,2491,2354,2437
1,2421,2362,2351
2,2428,2412,2411
3,2317,2266,2306
4,2338,2348,2375
5,2258,2373,2293
6,2357,2203,2322
7,2230,2201,2220
8,2168,2152,2178
9,2103,2133,2194
10,2251,2171,2283
11,2192,2220,2267
12,2165,2144,2168
13,2174,2113,2291
14,2200,2149,2121
15,2157,2184,2194
16,2109,1977,2082
17,2052,1989,2057
18,2183,2036,2104
19,1935,2080,1977
20,1993,1985,2095
21,2073,2005,2022
22,1997,1952,2053
23,1980,1964,1896
24,1612,1680,1697
25,1775,1538,1591
26,1583,1409,1621
27,1667,1661,1675
28,1664,1688,1713
29,1514,1519,1613
30,1375,1560,1608
31,1386,1384,1471
32,1518,1362,1330
33,1504,1337,1602
34,1483,1216,1307
35,1289,1201,1263
36,1367,1457,1632
37,1175,1616,1233
38,1220,1127,1274
39,1259,1338,1713
40,964,1339,1280
41,1212,1296,1191
42,1002,1202,1318
43,1127,912,983
44,878,1063,784
45,1018,1043,1050
46,1027,1289,871
47,992,1166,948
48,902,819,1527
49,1280,1184,1069
50,1435,761,1288
51,810,631,1040
52,1334,1094,678
53,704,1411,611
54,467,521,1000
55,470,648,631
56,468,620,1210
57,862,428,426
58,801,546,589
59,456,637,525
60,677,676,723
61,939,719,752
62,790,470,521
63,808,693,335
64,798,889,629
65,1000,736,367
66,361,2128,1025
67,583,753,908
68,2341,227,1000
69,552,501,709
70,324,437,1391
71,215,364,649
72,1513,215,708
73,800,263,1605
74,917,683,721
75,1953,201,1274
76,542,485,540
77,309,1304,1056
78,790,626,412
79,406,586,384
80,2169,307,855
81,319,309,982
82,310,208,1021
83,831,430,576
84,1660,754,352
85,662,853,618
86,277,1210,1786
87,516,492,1562
88,334,154,730
89,869,460,1084
90,770,630,337
91,105,565,625
92,248,810,872
93,428,541,1773
94,268,505,1035
95,285,286,284
96,568,357,585
97,466,209,748
98,251,788,1064
99,1260,297,930
