,XGB_CPU,XGB_GPU,LGBM
0,13558,12855,13270
1,12720,12671,13568
2,11990,11923,12999
3,12368,12521,12506
4,13422,12275,12665
5,12708,13387,14305
6,12235,12336,12522
7,12214,12642,11659
8,11624,11272,12088
9,12058,12306,11667
10,12424,10983,13257
11,12446,12329,11984
12,11079,10902,11182
13,11585,12326,11829
14,11468,10293,10738
15,11087,10997,11036
16,10921,10973,11540
17,11107,10760,11070
18,10136,9737,10395
19,9843,9567,10822
20,9583,9582,9716
21,10322,9190,10783
22,10501,7764,9029
23,9546,10885,9470
24,9101,8436,9989
25,10735,9760,10347
26,7298,9236,9107
27,7529,6984,8478
28,8749,7563,9152
29,7465,8401,7262
30,7475,8194,6224
31,7596,7450,6335
32,6133,5829,6002
33,5485,5382,6894
34,4474,4309,6929
35,6399,5802,5532
36,5152,5208,5677
37,4945,2847,3342
38,3742,3811,3559
39,4319,2595,2407
40,3883,1854,4887
41,2020,1669,2358
42,3858,1792,4436
43,4779,3226,2058
44,1407,1873,1978
45,1744,4188,1819
46,1314,866,7539
47,3267,1251,2548
48,1246,3159,2524
49,1893,1067,2876
