,XGB,XGB_GPU,LGB
0,64,64,64
1,64,64,64
2,64,64,64
3,64,64,64
4,64,64,64
5,64,64,64
6,64,64,64
7,64,64,64
8,64,64,64
9,64,64,64
10,64,64,64
11,64,64,64
12,64,64,64
13,64,64,64
14,64,64,64
15,64,64,64
16,64,64,64
17,64,64,64
18,64,64,64
19,64,64,64
20,64,64,64
21,64,63,64
22,64,64,64
23,64,64,64
24,64,64,64
25,64,64,64
26,64,64,64
27,64,64,64
28,64,62,64
29,64,64,64
30,64,64,64
31,64,64,64
32,62,64,64
33,64,63,64
34,64,64,64
35,64,64,64
36,64,61,64
37,64,64,58
38,64,64,64
39,64,64,63
40,63,64,63
41,64,64,64
42,64,64,64
43,64,64,60
44,54,60,63
45,64,64,64
46,63,64,63
47,64,63,64
48,64,64,59
49,64,64,64
50,54,63,63
51,64,64,64
52,63,64,63
53,64,64,64
54,64,61,64
55,64,64,64
56,64,64,64
57,64,57,64
58,64,64,63
59,64,64,63
60,64,64,64
61,64,64,64
62,64,64,63
63,64,64,64
64,64,64,63
65,64,63,62
66,64,64,63
67,64,63,63
68,64,64,64
69,64,63,59
70,64,64,63
71,64,64,64
72,62,64,64
73,64,64,64
74,63,64,64
75,64,63,64
76,63,58,64
77,64,64,63
78,64,64,64
79,63,64,64
80,48,64,64
81,64,64,64
82,64,62,61
83,64,64,62
84,64,64,64
85,64,64,64
86,64,61,64
87,62,63,64
88,64,57,58
89,64,62,64
90,64,64,64
91,63,63,64
92,64,62,63
93,60,64,63
94,64,62,62
95,64,63,64
96,64,63,62
97,59,64,63
98,62,63,64
99,63,64,59
