,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.684616,0.684616,0.68463,0.684589,0.6846596485203057
1,0.677,0.677,0.676964,0.677021,0.677134836509816
2,0.670218,0.670218,0.670167,0.670288,0.6701597493059991
3,0.664063,0.664063,0.664103,0.663673,0.6637699822472819
4,0.658358,0.658358,0.658049,0.657716,0.6581579866429591
5,0.652895,0.652895,0.652734,0.652671,0.6525405865972259
6,0.647933,0.647933,0.647989,0.647696,0.6476888139747432
7,0.642837,0.642837,0.642959,0.642577,0.6431529731757795
8,0.638706,0.638706,0.638695,0.638186,0.6383003997847402
9,0.634323,0.634323,0.634287,0.633471,0.6338079927820813
10,0.630324,0.630324,0.629825,0.629114,0.6294384389792885
11,0.626282,0.626282,0.625867,0.625695,0.6255787636550686
12,0.62214,0.62214,0.621705,0.6216,0.6216672270515583
13,0.618165,0.618165,0.617738,0.617885,0.6176818691727671
14,0.614638,0.614638,0.614206,0.61441,0.6136287809026728
15,0.610559,0.610559,0.611124,0.610503,0.6104954637499738
16,0.607292,0.607292,0.607554,0.60708,0.6071101193742939
17,0.603871,0.603871,0.603855,0.603233,0.6036573492614857
18,0.601365,0.601365,0.600548,0.5998,0.600325725017341
19,0.598177,0.598177,0.597257,0.596598,0.5977145981611942
20,0.594415,0.594415,0.594594,0.593583,0.594587705341318
21,0.591315,0.591315,0.591681,0.590831,0.5908020132849089
22,0.588168,0.588168,0.588639,0.588525,0.5879242943094071
23,0.585409,0.585409,0.585936,0.585873,0.5853225634764911
24,0.582752,0.582752,0.58272,0.58283,0.5823920301700456
25,0.580481,0.580481,0.580096,0.580233,0.5794090892681234
26,0.577686,0.577686,0.577812,0.577732,0.5772147164470633
27,0.575127,0.575127,0.57471,0.57528,0.5749106740631833
28,0.573039,0.573039,0.572158,0.572473,0.5722975920292807
29,0.571052,0.571052,0.569848,0.569719,0.5692519926540209
30,0.568687,0.568687,0.567816,0.567082,0.5665800950244121
31,0.566125,0.566125,0.56576,0.563853,0.56479793787572
32,0.563963,0.563963,0.563402,0.562132,0.5628892115380199
33,0.561359,0.561359,0.561658,0.560045,0.5607131625920605
34,0.559715,0.559715,0.559131,0.558486,0.5590235493419905
35,0.557397,0.557397,0.557146,0.556723,0.5566820208321482
36,0.554877,0.554877,0.55517,0.554508,0.5543970915893127
37,0.553376,0.553376,0.55339,0.551798,0.5516753458703051
38,0.552055,0.552055,0.551571,0.550121,0.5502329502075854
39,0.550133,0.550133,0.549923,0.547565,0.5483171258149556
40,0.547349,0.547349,0.548116,0.546013,0.5465595831437575
41,0.545249,0.545249,0.546202,0.544425,0.5445946760768947
42,0.543769,0.543769,0.54476,0.542642,0.5429196197532039
43,0.541928,0.541928,0.542947,0.540705,0.5415600724143759
44,0.540154,0.540154,0.54102,0.538736,0.5401407924184984
45,0.537899,0.537899,0.538925,0.537333,0.5387261262197831
46,0.536291,0.536291,0.537234,0.535854,0.5372154372410118
47,0.534603,0.534603,0.535285,0.534358,0.5350009153058488
48,0.532737,0.532737,0.533927,0.53289,0.533197515603132
49,0.530588,0.530588,0.532037,0.531097,0.5320452924219334
50,0.52879,0.52879,0.530439,0.52921,0.5302824153072454
51,0.527013,0.527013,0.529033,0.527937,0.5281696557230395
52,0.525326,0.525326,0.526959,0.526555,0.526687875005715
53,0.523515,0.523515,0.525788,0.52508,0.5248062656605123
54,0.52141,0.52141,0.524542,0.522749,0.5237037779238853
55,0.519771,0.519771,0.523061,0.521246,0.5215087446546174
56,0.518484,0.518484,0.521471,0.519703,0.5197651631637046
57,0.516868,0.516868,0.520425,0.518003,0.518038403103871
58,0.515661,0.515661,0.519077,0.516572,0.5171247429236467
59,0.514404,0.514404,0.517462,0.514997,0.515519684577268
