,EQBIN_dw,EQBIN_lg,LGB
0,0.742625,0.780226,0.7804990668475116
1,0.800335,0.817457,0.8011456446367652
2,0.810738,0.822505,0.8225003165686537
3,0.813831,0.828535,0.829497156463365
4,0.819467,0.835782,0.8367327315364049
5,0.822347,0.842478,0.8409100113331307
6,0.824356,0.846698,0.8458031363288269
7,0.826587,0.850352,0.8500046581746016
8,0.829774,0.853299,0.8528968397797289
9,0.832194,0.85537,0.855934055151131
10,0.834411,0.859204,0.8613250947443689
11,0.839361,0.86312,0.8641022059285178
12,0.841054,0.866282,0.8664168643806592
13,0.843362,0.868222,0.8694955882338571
14,0.84519,0.870758,0.8715975473007963
15,0.846104,0.872146,0.8735529496253948
16,0.85082,0.873633,0.8756276322191539
17,0.851445,0.875609,0.8778904043570505
18,0.852469,0.876788,0.8787294235693498
19,0.854407,0.878056,0.879995238520114
20,0.858143,0.880329,0.8811072920162258
21,0.858462,0.882028,0.8823338761252928
22,0.859865,0.883189,0.8832805249822486
23,0.862498,0.884526,0.8841172216264475
24,0.86269,0.885488,0.8857521564971813
25,0.863797,0.886722,0.8870210929600806
26,0.864938,0.888292,0.8885092607204647
27,0.866606,0.889196,0.889696144635814
28,0.867137,0.88966,0.8910468297742501
29,0.868838,0.890606,0.8920967735076748
30,0.870594,0.891826,0.8936466082867268
31,0.872794,0.892707,0.8941957144864834
32,0.873878,0.893422,0.8950185695540834
33,0.874665,0.89436,0.8956996048315478
34,0.875917,0.895036,0.896217477949953
35,0.876635,0.895854,0.8972823986680257
36,0.87715,0.896285,0.8983856622117573
37,0.877455,0.897145,0.8995111444124502
38,0.87905,0.898077,0.9002805556057379
39,0.879705,0.899071,0.901261740768188
40,0.881472,0.899751,0.9020664636910035
41,0.882452,0.900443,0.9027752102736667
42,0.882793,0.901564,0.9034411452384777
43,0.883111,0.902516,0.9037914481576332
44,0.885209,0.903525,0.9044246676970288
45,0.88611,0.904134,0.9056208970447824
46,0.886632,0.9047,0.9060318637585626
47,0.886838,0.905177,0.906620953528049
48,0.887265,0.905801,0.9069449561420666
49,0.887743,0.905999,0.9078595065576337
50,0.888154,0.906862,0.9081831036756338
51,0.888709,0.90731,0.9089435977085358
52,0.889994,0.908125,0.9098081462979396
53,0.89068,0.909172,0.910551103298083
54,0.890892,0.909581,0.911097265097712
55,0.892851,0.910398,0.9115121672436624
56,0.893262,0.910766,0.9120406272505257
57,0.893471,0.911192,0.9125208765353032
58,0.894404,0.911552,0.9129947941878068
59,0.894574,0.91212,0.9133945086611001
60,0.895029,0.912428,0.9139823363825318
61,0.896017,0.912845,0.9143863081280093
62,0.896811,0.913148,0.9147755992088515
63,0.897668,0.913981,0.9151545748012475
64,0.898061,0.914575,0.9157574747633314
65,0.898226,0.915343,0.9160879144096276
66,0.899327,0.915663,0.9163464130288113
67,0.899565,0.915898,0.9165577919179563
68,0.900362,0.916319,0.916994360384844
69,0.900558,0.916956,0.9172694369167449
70,0.901051,0.91726,0.9178652154065207
71,0.901225,0.917518,0.9180902318322558
72,0.901448,0.918087,0.9183723499084614
73,0.901713,0.918356,0.9186879787221167
74,0.902828,0.918587,0.91916212020663
75,0.903086,0.918976,0.9193820884561467
76,0.903615,0.919677,0.9195938759853095
77,0.904373,0.919922,0.9197980880021445
78,0.904468,0.920429,0.9202906221034535
79,0.904837,0.920612,0.9205863486922478
80,0.904912,0.921041,0.9208287866867366
81,0.905356,0.921671,0.9211362176760374
82,0.90629,0.922027,0.9215993004960721
83,0.906551,0.922517,0.9219457648230616
84,0.907482,0.922699,0.9221064731180144
85,0.907814,0.92301,0.9223571846808613
86,0.908287,0.923285,0.9225026538391549
87,0.908404,0.92365,0.9228627896947358
88,0.909119,0.924187,0.923200073213328
89,0.909274,0.924693,0.9233178434424232
90,0.909496,0.924915,0.923640763080394
91,0.909767,0.925124,0.9239629596383335
92,0.910251,0.92543,0.9242168454413175
93,0.910389,0.925866,0.9245064397018466
94,0.910592,0.926058,0.9248153017952092
95,0.910831,0.926233,0.9251874896033115
96,0.910989,0.92638,0.9253470143862133
97,0.911189,0.926556,0.9254879452883105
98,0.911467,0.92672,0.9260728446736155
99,0.911577,0.926927,0.9263568516619028
100,0.911696,0.927301,0.9267174357735032
101,0.911797,0.927685,0.926865800307922
102,0.912165,0.927963,0.9271039681742261
103,0.912289,0.928121,0.9272951614464978
104,0.912379,0.928254,0.9277815605875415
105,0.912657,0.928694,0.9279082731370235
106,0.912781,0.928836,0.9284135120068822
107,0.912916,0.92895,0.9285179153233991
108,0.913777,0.929071,0.9289448684378708
109,0.914183,0.929411,0.9290788845876689
110,0.914269,0.92982,0.9292323937783102
111,0.914481,0.92994,0.9293776497845947
112,0.914746,0.930152,0.9296299435555099
113,0.914813,0.93039,0.9297734179297171
114,0.915603,0.930543,0.9299195847360409
115,0.915778,0.930773,0.9300243312365727
116,0.915923,0.931071,0.9302968658403636
117,0.916061,0.931393,0.9305410319149272
118,0.916348,0.93162,0.9306737494246691
119,0.91651,0.931727,0.9308948611782353
120,0.916916,0.931881,0.9309963602226266
121,0.917027,0.932118,0.9311281112123266
122,0.917154,0.932236,0.9312779646908098
123,0.917202,0.932568,0.9316768852760687
124,0.917318,0.93265,0.9319605411763409
125,0.917374,0.932865,0.9320425427478886
126,0.917563,0.932952,0.9321566066088234
127,0.917646,0.933044,0.9324619875020355
128,0.917825,0.933189,0.9328632947353975
129,0.917856,0.933569,0.9330699923923401
130,0.91855,0.933805,0.9332420729757851
131,0.919168,0.933981,0.9335029830990731
132,0.919381,0.934165,0.933699564899578
133,0.919416,0.934466,0.9337545925659587
134,0.919605,0.93459,0.9338748784431627
135,0.919761,0.934851,0.9342211515781439
136,0.91995,0.935003,0.9343524490558244
137,0.920074,0.935137,0.9346214449234622
138,0.920137,0.935308,0.9348929086712068
139,0.920322,0.935485,0.9352573890069756
140,0.920375,0.935686,0.9355523826517382
141,0.920436,0.935895,0.9356260480629254
142,0.920679,0.936024,0.9357127323066756
143,0.920902,0.936129,0.9359370616283811
144,0.920933,0.936235,0.9362700325867866
145,0.921036,0.936328,0.936333256317522
146,0.921158,0.936595,0.936436182753975
147,0.92182,0.936814,0.9366163197537685
148,0.922286,0.936897,0.9368688408846936
149,0.92273,0.936995,0.936959619576621
150,0.922828,0.937131,0.937125485791797
151,0.922891,0.937311,0.9371987703869676
