,EQBIN_dw,EQBIN_lg,LGB
f194,0.05196715488874239,0.05196715488874239,0.0769631229651995
f71,0.028483448009746205,0.028483448009746205,0.038489561853438006
f251,0.02508887535346342,0.02508887535346342,0.024538705617828643
f28,0.01772356687442027,0.01772356687442027,0.024803486759004997
f186,0.01675336201383783,0.01675336201383783,0.027110872831200165
f38,0.015333479588380711,0.015333479588380711,0.018657620505015304
f197,0.015322935571634043,0.015322935571634043,0.025321210995102206
f253,0.013620435154043804,0.013620435154043804,0.01481903732360262
f4,0.013538233705323692,0.013538233705323692,0.00014148146346424208
f250,0.013102616173304372,0.013102616173304372,0.007132747624855505
f120,0.013079671197153244,0.013079671197153244,0.014968593387818856
f85,0.012863491969454988,0.012863491969454988,0.010543550253534907
f166,0.012614655115595546,0.012614655115595546,0.01633249870045428
f60,0.012016762752361548,0.012016762752361548,0.015593031428907512
f21,0.011823464052360635,0.011823464052360635,0.016584265007482665
f182,0.011780966035650148,0.011780966035650148,0.02309242126290553
f41,0.01177769976682084,0.01177769976682084,0.014576930460532078
f68,0.011303517823009116,0.011303517823009116,0.01655509607153125
f10,0.010669763901557154,0.010669763901557154,0.013027637818211493
f89,0.010537902617461826,0.010537902617461826,0.01364270715970791
f162,0.010484126043955605,0.010484126043955605,0.02277678062956297
f35,0.010350201368856516,0.010350201368856516,0.006628127526716415
f121,0.01025381215002076,0.01025381215002076,0.011437467823954535
f233,0.01020923792934262,0.01020923792934262,0.015031763760465017
f17,0.010079053341907125,0.010079053341907125,0.006226113873100692
f106,0.010045728261477373,0.010045728261477373,0.003870410876891245
f86,0.009990951691418658,0.009990951691418658,0.006604570135978836
f33,0.009631444813464961,0.009631444813464961,0.016829303717085513
f3,0.009589547336367282,0.009589547336367282,0.008415791385172162
f25,0.009561697333877553,0.009561697333877553,0.011715722968196023
f12,0.009530196216702511,0.009530196216702511,0.002463403549380292
f239,0.00951948038826671,0.00951948038826671,0.01242744295918075
f222,0.00937498365947865,0.00937498365947865,0.009929488259336627
f54,0.009309262084547692,0.009309262084547692,0.009737881773137232
f145,0.009225140891601476,0.009225140891601476,0.012204584305469626
f62,0.009217496242413302,0.009217496242413302,0.01169803534542016
f188,0.009199728470781555,0.009199728470781555,0.009586306012753948
f23,0.009118146284241237,0.009118146284241237,0.014672571774589105
f175,0.009013512540008074,0.009013512540008074,0.009920322758748991
f212,0.00879496370816769,0.00879496370816769,0.007129431227310148
f101,0.008598256723031848,0.008598256723031848,0.013067860938437323
f241,0.008470435818771408,0.008470435818771408,0.0075816431633278355
f207,0.008247961308283086,0.008247961308283086,0.003925140066837862
f93,0.00821847335692261,0.00821847335692261,0.016209340660115545
f201,0.008120255326590409,0.008120255326590409,0.02051274519211346
f210,0.008004479980003972,0.008004479980003972,0.009042092793787952
f108,0.007931077764211487,0.007931077764211487,0.0055872004587826625
f177,0.007890059405050588,0.007890059405050588,0.006939159690817182
f243,0.007846975797465586,0.007846975797465586,0.0056247322340440605
f195,0.00781547301012473,0.00781547301012473,0.007485240482547506
f32,0.00764063321553725,0.00764063321553725,0.011264982045519506
f112,0.007443672019895918,0.007443672019895918,0.01168281660406264
f173,0.0072399646058894885,0.0072399646058894885,0.005521309082073001
f102,0.007076874382585382,0.007076874382585382,0.0011746732115005098
f16,0.007013907484647729,0.007013907484647729,0.010500023480133099
f156,0.006760315151094968,0.006760315151094968,0.007373270920967421
f124,0.006665408974873302,0.006665408974873302,0.004556165547128004
f206,0.006632868059649328,0.006632868059649328,0.006070023554937831
f213,0.006574472705677502,0.006574472705677502,0.008440161182302074
f8,0.006543232534255724,0.006543232534255724,0.007960112571286163
f147,0.0065349584139389435,0.0065349584139389435,0.0066723150847288306
f67,0.00647091003047129,0.00647091003047129,0.0041855625429900204
f191,0.006316980159611491,0.006316980159611491,0.005090637860727728
f138,0.006287515414272468,0.006287515414272468,0.004651310066030417
f184,0.00616214972800591,0.00616214972800591,0.0040368719394704025
f36,0.006145537219590599,0.006145537219590599,0.002824019674835153
f174,0.005993720223126717,0.005993720223126717,0.003816757266771421
f160,0.005973562791626225,0.005973562791626225,0.00546605993789512
f185,0.0059423406378801644,0.0059423406378801644,0.0016253192657232488
f125,0.005905163734408151,0.005905163734408151,0.0027796527734057536
f119,0.005854963247936604,0.005854963247936604,0.004706505877304529
f63,0.005816641227488757,0.005816641227488757,0.0065577445265887395
f107,0.005815479601439301,0.005815479601439301,0.008816548745172481
f242,0.005709633405032391,0.005709633405032391,0.0032826405635629774
f118,0.005662802628324525,0.005662802628324525,0.004480902746177336
f172,0.005652098814463376,0.005652098814463376,0.00944845430377895
f144,0.0056226835245809,0.0056226835245809,0.00647357568400054
f18,0.005570652130114048,0.005570652130114048,0.002758245474577907
