,XGB,XGB_GPU,LGB
f15,0.177164887515,0.180125714959,0.103079588864
f25,0.0874065743892,0.0917532425826,0.0927190537813
f9,0.062298860111,0.0623321483641,0.0474060426087
f3,0.0464261636597,0.0443776275807,0.0440167413321
f19,0.0451533424332,0.0429280018075,0.0502084527253
f22,0.0444392806118,0.0437732186591,0.0684851158644
f27,0.0428471454341,0.0435838296919,0.0582950151041
f7,0.042630644194,0.0419853980624,0.0327317186425
f4,0.0425165522992,0.0434017527879,0.0716838408548
f8,0.0404886786361,0.038977889801,0.044966016376
f21,0.0397941607169,0.0382718760355,0.0405080869467
f12,0.0395849597894,0.0389265998658,0.0533135261007
f18,0.039310703981,0.040026024074,0.0461875219941
f13,0.039024641253,0.0370797730446,0.0529057133057
f20,0.0386895175436,0.0384509381985,0.0467875428887
f14,0.0337991280931,0.0355581043745,0.0318562946258
f6,0.033457312239,0.0354789036537,0.0415411480693
f24,0.0318150697668,0.0328790986558,0.0279818385649
f10,0.0316970077317,0.0310598023694,0.0285818614929
f17,0.027187661888,0.0257839987508,0.0162844813723
f1,0.0019368234451,0.00159382010343,6.49359416964e-05
f2,0.00191165186318,0.00172600962189,8.96299649374e-05
f0,0.00187392259375,0.00143646120853,5.39551561212e-05
f5,0.00185223755264,0.00186932936174,6.85445434025e-05
f11,0.00179320524107,0.00171987478946,3.38041517293e-05
f26,0.00165476061895,0.00166134902656,7.14600539595e-05
f16,0.0016365442442,0.00154626273539,4.03397648741e-05
f23,0.00160856215539,0.00169294983454,3.77289091157e-05
