,XGB,LGB
f5,0.0487831464481,0.0440616540401
f19,0.0471044741133,0.0645132161097
f26,0.0462425909346,0.0602946660928
f9,0.0453842965076,0.0493073279048
f11,0.0449067188417,0.0502283487436
f22,0.0445155718537,0.0528507902372
f8,0.0441003325461,0.0577638605553
f13,0.0440126392976,0.0560000960347
f12,0.0439956551068,0.0492217861
f17,0.0418019539234,0.041565367909
f7,0.0413604342412,0.0385218326546
f14,0.0410877798877,0.0391540080423
f21,0.0409058871583,0.0373665443784
f2,0.0408753046761,0.0416340065466
f20,0.0396603066067,0.03513652832
f1,0.0394799939929,0.0363622695572
f0,0.039158771694,0.0339485979906
f23,0.0383281956439,0.0362285531105
f25,0.0371630994432,0.0294781300001
f4,0.0343398386766,0.0297145491094
f3,0.0197620164212,0.0146509331757
f27,0.0196914104862,0.014589229115
f6,0.0196401791022,0.0146730189887
f10,0.0196383775914,0.0144511360387
f24,0.0195865473124,0.0145661889853
f15,0.0195313297359,0.0144253119166
f18,0.0195068625064,0.0148414455834
f16,0.0194362852508,0.0144506027596
