,XGB,XGB_GPU,LGB
0,4686,4459,4570
1,4526,4454,4479
2,4556,4490,4546
3,4700,4682,4587
4,4535,4432,4747
5,4612,4598,4627
6,4688,4621,4809
7,4800,4447,4527
8,4557,4460,4319
9,4494,4543,4739
10,4650,4588,4484
11,4475,4151,4672
12,4124,4405,4131
13,4168,3935,4277
14,3957,4055,4222
15,4216,4171,4112
16,4370,3915,3784
17,3962,3896,4144
18,4150,3917,4097
19,3998,4151,4022
20,4049,3930,3684
21,3929,3646,3890
22,3532,3627,3609
23,3731,3237,3774
24,3762,3416,3741
25,3317,3477,3919
26,3345,3482,3697
27,3409,3412,3338
28,3551,3444,3619
29,3241,3375,3588
30,3569,3318,3531
31,3092,3244,3724
32,2964,3122,3260
33,3224,3195,2796
34,2887,3074,2676
35,2851,3419,2956
36,2669,3038,2789
37,3120,2629,3076
38,2653,2336,2791
39,2675,2830,2461
40,2386,2455,2710
41,2766,3171,2468
42,2816,2954,2467
43,2706,2511,2214
44,2359,2397,3543
45,2331,1859,3614
46,2295,1811,2749
47,1692,2766,2742
48,2346,2439,2368
49,1423,2511,1864
50,2219,2011,2135
51,3550,1584,2986
52,1154,2372,1358
53,1678,1040,3912
54,1940,1484,3049
55,908,1104,2858
56,1859,2183,2623
57,1134,1572,1294
58,1031,1507,2855
59,3871,620,3416
60,2529,2513,2257
61,1484,1739,1239
62,1446,1573,1802
63,1931,770,3069
64,1261,960,1397
65,932,710,2897
66,977,3889,1530
67,445,683,1312
68,969,411,3109
69,788,787,1782
70,1095,718,2328
71,747,464,2668
72,4093,1155,1969
73,1183,382,2272
74,733,831,2351
75,1214,708,2308
76,1540,1038,1284
77,906,268,3551
78,677,806,2261
79,887,3716,2258
80,367,2734,1400
81,192,883,2936
82,872,800,1955
83,347,817,2246
84,548,697,1565
85,524,1426,1551
86,559,955,1932
87,399,1209,1063
88,808,1040,2666
89,2005,537,859
90,506,838,1444
91,334,2570,669
92,385,1307,1917
93,639,619,1480
94,219,245,1210
95,195,560,2108
96,877,878,2869
97,882,289,922
98,981,995,2765
99,367,323,1412
