,XGB,LGB
f15,0.133473503893,0.120910379206
f25,0.0823714835998,0.107553282273
f9,0.0689494906202,0.0577213370767
f19,0.0566159250398,0.0700332569318
f18,0.0530548966292,0.0649653923483
f13,0.0504717406594,0.0592797905492
f4,0.0503828010687,0.0635820030036
f3,0.0502066855764,0.0479903045901
f27,0.0478594674224,0.0535206536495
f22,0.0470920177671,0.0673725984823
f20,0.0456401002659,0.0376375240842
f21,0.0427511802681,0.0323172200059
f8,0.0418907089205,0.0376860567514
f12,0.0382502637376,0.0391903182836
f6,0.0376018568764,0.035707003556
f7,0.0361892249697,0.0260002568966
f10,0.0334300043508,0.0290303158791
f24,0.0330412934673,0.0189908928762
f14,0.0287986167724,0.0190711986863
f17,0.0192294892917,0.0114127911294
f5,0.00111234244762,1.38985349172e-05
f2,0.00100888521547,6.30292695594e-06
f26,0.000578021140217,7.22227855047e-06
f16,0.0,0.0
f1,0.0,0.0
f11,0.0,0.0
f23,0.0,0.0
f0,0.0,0.0
