,XGB,XGB_GPU,LGB
0,63,62,62
1,63,63,63
2,64,64,63
3,64,64,64
4,62,62,64
5,63,64,64
6,64,64,64
7,64,64,64
8,64,64,64
9,64,64,64
10,64,63,64
11,64,64,64
12,64,64,64
13,64,64,64
14,63,63,64
15,64,64,64
16,64,64,64
17,64,64,64
18,64,64,64
19,64,64,64
20,64,64,64
21,64,63,64
22,64,64,64
23,64,64,63
24,64,64,64
25,64,64,63
26,64,64,62
27,64,64,62
28,64,63,63
29,63,64,64
30,64,63,64
31,64,64,64
32,62,62,63
33,63,63,61
34,62,62,63
35,63,60,63
36,61,64,64
37,64,64,60
38,61,58,63
39,62,62,62
40,63,62,64
41,61,61,64
42,63,60,61
43,63,63,64
44,59,61,59
45,63,64,64
46,63,61,63
47,61,58,64
48,63,63,60
49,55,58,61
50,61,62,63
51,62,59,60
52,61,63,64
53,64,58,57
54,60,57,62
55,64,59,64
56,57,62,57
57,59,45,64
58,62,58,56
59,55,63,56
60,55,63,62
61,62,64,60
62,64,59,61
63,63,60,59
64,64,54,61
65,64,58,56
66,63,62,58
67,51,48,56
68,63,41,61
69,41,40,53
70,63,51,62
71,64,64,63
72,59,64,55
73,47,48,59
74,41,64,64
75,54,60,47
76,45,51,63
77,39,63,64
78,64,53,54
79,49,43,51
80,61,64,47
81,61,63,63
82,58,40,54
83,52,56,55
84,27,64,63
85,46,63,62
86,42,63,47
87,51,39,53
88,36,42,62
89,54,55,64
90,41,40,60
91,45,57,54
92,64,54,60
93,35,51,55
94,60,62,43
95,49,50,64
96,39,48,40
97,58,52,41
98,37,53,58
99,52,55,60
